         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
   L20G015T34-15_G0158T64-4_C9S       5620.596         0.264         2471.14       6933.797       2487.123        2471.14         0.271          1.111       0.00585105   
    L20G015T34-15_G025T64-0_C9S       3844.674         0.329         2547.24       5675.851       2782.943        2547.24         0.223          1.761       0.00480825   
    L20G015T34-15_G048T64-1_C9S       7788.206         0.214        2027.008       8815.466        2400.14       2027.008         0.281          0.632       0.00606672   
    L20G015T34-15_G058T64-7_C9S        8387.28         0.196        2221.692       9273.473       2260.698       2221.692         0.294          0.634       0.00634673   
    L20G015T34-15_G12T64-0_C9S        8272.812         0.242        2911.599        9784.78       3123.901       2911.599         0.312          0.874        0.0067371   
    L20G015T34-15_G12T64-1_C9S         7647.02         0.245         2841.44       9092.842       2950.657        2841.44         0.308          0.925       0.00666023   
    L20G015T34-15_G12T64-2_C9S        5372.876         0.279        2425.846       6852.504       2651.662       2425.846         0.252          1.155       0.00543926   
           L20G015T34-2S              1899.281         0.357        1194.533       3146.693       1747.075       1194.533         0.119          1.707       0.00258014   
    L20G015T34-2_G0125T64-5_C9S       6463.463         0.294        3235.869       8559.304       3564.356       3235.869         0.288          1.296        0.0062212   
    L20G015T34-2_G0128T64-1_C9S       6594.781         0.286        2999.625       8554.879       3426.744       2999.625         0.276          1.17        0.00595664   
    L20G015T34-2_G0134T64-0_C9S       3257.166         0.332        1898.351       4861.529       2416.209       1898.351         0.198          1.553        0.0042705   
    L20G015T34-2_G0135T64-1_C9S       3133.295         0.34         1879.577       4822.702       2484.422       1879.577         0.201          1.608       0.00433581   
    L20G015T34-2_G0137T64-1_C9S       3312.712         0.335        1973.538       5000.462        2519.03       1973.538         0.213          1.591        0.0046005   
    L20G015T34-2_G0138T64-2_C9S       3923.142         0.305        2452.836       5357.272       2351.033       2452.836         0.264          1.632        0.0057081   
    L20G015T34-2_G0145T64-0_C9S       3079.163         0.335         1863.2        4647.925       2341.436        1863.2          0.198          1.616       0.00427786   
    L20G015T34-2_G0156T64-1_C9S       3285.658         0.333        1755.848        4922.34        2457.48       1755.848         0.198          1.425       0.00427725   
    L20G015T34-2_G0158T64-3_C9S       4753.382         0.296        2983.615       6328.637       2660.904       2983.615         0.285          1.627       0.00614581   
    L20G015T34-2_G0158T64-4_C9S       4659.396         0.302        2289.154       6307.814       2729.169       2289.154         0.254          1.279       0.00547927   
    L20G015T34-2_G0158T64-5_C9S       2999.123         0.319        1898.029        4277.48       2003.695       1898.029         0.244          1.669       0.00527091   
    L20G015T34-2_G015T64-10_C9S       4460.009         0.207        1505.076       5000.392       1305.273       1505.076         0.252          0.815       0.00544747   
    L20G015T34-2_G015T64-17_C9S       3671.548         0.327        1927.197       5381.672       2614.869       1927.197         0.209          1.393       0.00450748   
    L20G015T34-2_G0167T64-4_C9S       3490.049         0.326        1762.873       5097.634       2465.621       1762.873         0.197          1.34        0.00425233   
    L20G015T34-2_G0178T64-2_C9S       5027.316         0.295        3178.916       6675.314       2793.216       3178.916         0.296          1.638       0.00640058   
    L20G015T34-2_G0178T64-3_C9S       2657.655         0.328        1680.378       3909.411       1908.165       1680.378         0.234          1.679       0.00505241   
    L20G015T34-2_G017T64-6_C9S         4098.42         0.316        2037.849       5788.538       2674.237       2037.849         0.233          1.309       0.00503292   
    L20G015T34-2_G018T64-10_C9S       6594.173         0.261        2786.804       8084.661        2855.34       2786.804         0.285          1.066       0.00614641   
    L20G015T34-2_G018T64-3_C9S         4643.25          0.3         2496.026       6250.529       2678.798       2496.026         0.245          1.398       0.00529649   
    L20G015T34-2_G025T34-1_C6S        6252.872         0.27         2973.563       7813.414       2889.893       2973.563         0.228          1.208       0.00491907   
    L20G015T34-2_G025T34-4_C6S        5019.765         0.257         1948.42       6105.211       2111.762        1948.42         0.209          0.976       0.00450906   
    L20G015T34-2_G025T64-3_C9S        3848.907         0.329        2550.227        5682.1        2786.007       2550.227         0.223          1.761       0.00480825   
    L20G015T34-2_G027T34-0_C6S        6339.813         0.27         3076.886       7922.053       2930.074       3076.886         0.233          1.233       0.00504244   
    L20G015T34-2_G027T34-2_C6S        4605.603         0.26         1708.876       5635.162       1979.922       1708.876         0.204          0.935        0.0044066   
    L20G015T34-2_G028T64-0_C9S        4650.816         0.315        2144.198       6547.752        3011.01       2144.198         0.224          1.213       0.00484579   
    L20G015T34-2_G028T64-1_C9S         2529.77         0.339        1948.048       3878.342       1989.044       1948.048         0.223          2.062       0.00481542   
    L20G015T34-2_G048T64-0_C9S        7786.577         0.214        2026.608       8813.622       2399.638       2026.608         0.281          0.632       0.00606673   
    L20G015T34-2_G058T64-2_C9S        8387.224         0.197        2225.694       9284.682       2277.811       2225.694         0.294          0.635       0.00634673   
    L20G015T34-2_G058T64-6_C9S        4368.878         0.32         2794.912       6251.761       2942.005       2794.912         0.247          1.689       0.00532595   
    L20G015T34-2_G068T64-3_C9S        3794.893         0.327        2421.434       5562.469       2702.715       2421.434         0.236          1.693        0.0051078   
           L20G015T34-6S              1100.794         0.336         742.721       1667.991        844.044        742.721         0.096          1.803       0.00207209   
    L20G015T34-6_G0125T64-2_C9S       5770.115         0.282        2870.379       7411.983       2911.113       2870.379         0.265          1.275       0.00572065   
    L20G015T34-6_G0128T64-2_C9S       3916.889         0.294        2040.616       5186.979       2160.017       2040.616         0.242          1.348       0.00522894   
    L20G015T34-6_G025T64-0_C9S        3005.121         0.313         2146.11        4204.19       1915.446        2146.11         0.199          1.875       0.00430019   
    L20G015T34-6_G038T64-1_C9S        6687.487         0.226        2526.481       7704.295       2249.574       2526.481         0.262          0.926       0.00565408   
    L20G015T34-6_G046T64-1_C9S        5167.247         0.198        1390.164       5727.167       1413.939       1390.164         0.224          0.645       0.00483256   
    L20G015T34-6_G048T64-1_C9S        6533.538         0.163        1614.472       6976.446       1358.615       1614.472         0.259          0.575       0.00559131   
    L20G015T34-6_G058T64-7_C9S        7112.834         0.142        1828.394       7463.643       1235.242       1828.394         0.272          0.587       0.00587132   
    L20G015T34-6_G067T64-1_C9S        6115.489         0.247        2513.929        7298.09       2393.928       2513.929         0.255          1.025       0.00551288   
    L20G015T34-6_G068T64-2_C9S        7757.274         0.203        1922.479       8651.977       2203.703       1922.479         0.28           0.596       0.00605556   
     L20G015T34-6_G12T64-0_C9S        7329.666         0.225        2506.794       8431.156       2447.755       2506.794         0.289          0.838       0.00623685   
     L20G015T34-6_G12T64-1_C9S        6534.432         0.209        2376.808       7345.731       1940.908       2376.808         0.285          0.88        0.00616345   
     L20G015T34-6_G12T64-2_C9S        4488.626         0.257        2045.282       5459.221       1888.317       2045.282         0.229          1.146        0.004939    
          L20G015T64-10S               739.385        -0.669         186.672        1594.61       -639.182        186.672         0.147          0.167       0.00318404   
   L20G015T64-10_G015T34-11_C9S       3317.247         0.083         970.113       3367.849        304.833        970.113         0.229          0.633       0.00493942   
    L20G015T64-10_G017T34-0_C9S       4682.773         0.224        1649.526       5378.291       1552.496       1649.526         0.258          0.862       0.00557428   
    L20G015T64-10_G017T34-4_C9S       3046.989         0.041         849.424       3057.709        130.726        849.424         0.223          0.58        0.00481321   
    L20G015T64-10_G025T34-2_C9S        4576.26         0.018         828.411       4579.282        83.938         828.411         0.227          0.369       0.00490208   
    L20G015T64-10_G025T34-5_C9S        5587.8          0.135        1168.545       5833.621        910.45        1168.545         0.25           0.475       0.00541007   
    L20G015T64-10_G027T34-1_C9S       4126.859        -0.032         720.743       4135.065       -128.219        720.743         0.221          0.338       0.00477512   
    L20G015T64-10_G027T34-3_C9S       5627.125         0.139        1201.292       5891.539        951.131       1201.292         0.256          0.486       0.00553737   
          L20G015T64-14S              2080.842         0.31         1283.078       2884.253       1295.824       1283.078         0.16           1.616       0.00344556   
          L20G015T64-17S               414.889         0.198         452.437        459.846        113.528        452.437         0.106          2.613       0.00228451   
    L20G015T64-17_G017T34-0_C9S       3839.925         0.331        2029.954       5710.237       2825.244       2029.954         0.215          1.407       0.00463429   
    L20G015T64-17_G025T34-5_C9S       4170.588         0.251        1404.392       5014.094        1680.29       1404.392         0.207          0.843       0.00447285   
    L20G015T64-17_G027T34-3_C9S       4224.138         0.252        1432.361       5088.077       1714.165       1432.361         0.213          0.849       0.00459738   
          L20G015T64-18S              1333.532         0.328         731.33        1961.626        957.46         731.33          0.117          1.457       0.00252221   
           L20G015T64-1S               743.332        -0.669         186.69        1603.122       -642.594        186.69          0.147          0.166       0.00318404   
    L20G015T64-1_G025T34-1_C9S        5589.779         0.135        1166.976       5835.687        910.772       1166.976         0.25           0.474       0.00541007   
    L20G015T64-1_G025T34-4_C9S        4575.515         0.018         826.235       4578.536        83.924         826.235         0.227          0.368       0.00490208   
    L20G015T64-1_G027T34-0_C9S        5623.395         0.14         1198.309       5891.959        959.156       1198.309         0.256          0.486       0.00553737   
    L20G015T64-1_G027T34-2_C9S        4126.255        -0.032         717.919        4134.46        -128.2         717.919         0.221          0.337       0.00477512   
           L20G015T64-3S              2076.424         0.311         1283.51        2886.96       1303.113        1283.51         0.159          1.621       0.00344487   
           L20G015T64-7S               414.237         0.196         451.981        458.005        111.653        451.981         0.106          2.61        0.00228451   
    L20G015T64-7_G025T34-1_C9S         4165.39         0.251        1404.191       5007.845       1678.196       1404.191         0.207          0.843       0.00447285   
    L20G015T64-7_G027T34-0_C9S        4220.414         0.252        1433.246       5083.592       1712.654       1433.246         0.213          0.85        0.00459738   
           L20G015T64-8S              1336.109         0.33          734.492        1979.64        975.046        734.492         0.117          1.462       0.00252225   
          L20G0167T64-0S               147.833         0.124         254.368        153.211        21.687         254.368         0.094          3.868       0.00203385   
          L20G0167T64-1S               1215.74         0.257         442.414       1478.625        511.449        442.414         0.109          0.915       0.00234686   
          L20G0167T64-2S               235.641         0.237         236.634        276.325        85.831         236.634          0.1           2.484       0.00215193   
          L20G0167T64-3S               235.054         0.232         236.219        273.372        82.581         236.219          0.1           2.476       0.00215193   
          L20G0167T64-4S               147.616         0.124         254.483        152.987        21.656         254.483         0.094          3.875       0.00203385   
          L20G0167T64-5S              1212.419         0.257         440.961       1474.586        510.052        440.961         0.109          0.914       0.00234672   
          L20G0168T64-0S              3069.109         0.18          544.904       3332.454        731.514        544.904         0.17           0.419       0.00368044   
          L20G0168T64-3S              3070.566         0.18          545.329       3334.036        731.862        545.329         0.17           0.419       0.00368044   
          L20G0178T64-0S               444.568         0.051         90.464         447.018        24.023         90.464          0.123          0.428       0.00265328   
          L20G0178T64-1S              2143.353         0.241        1230.352       2530.661        803.543       1230.352         0.198          1.425       0.00427651   
          L20G0178T64-2S              2142.241         0.24         1229.214       2524.974        797.36        1229.214         0.198          1.423       0.00427651   
          L20G0178T64-3S               444.769         0.05          90.343         447.122        23.533         90.343          0.123          0.427       0.00265328   
           L20G017T34-0S              2066.686         0.36         1284.993       3473.422        1953.8        1284.993         0.125          1.691       0.00270695   
    L20G017T34-0_G0125T64-5_C9S       6611.985         0.299        3323.632       8875.946       3785.889       3323.632         0.294          1.306       0.00634801   
    L20G017T34-0_G0128T64-1_C9S       6812.255         0.292        3093.336       8973.633        3700.99       3093.336         0.282          1.173       0.00608159   
    L20G017T34-0_G0134T64-0_C9S       3413.942         0.337        1985.637       5193.028       2639.593       1985.637         0.204          1.555       0.00439731   
    L20G017T34-0_G0135T64-1_C9S       3292.014         0.345        1979.389       5171.529       2723.935       1979.389         0.207          1.617       0.00446262   
    L20G017T34-0_G0137T64-1_C9S       3471.149         0.34         2074.824        5342.72        2752.31       2074.824         0.219          1.602       0.00472731   
    L20G017T34-0_G0138T64-2_C9S       4087.021         0.312        2578.343       5699.984       2584.876       2578.343         0.27           1.655       0.00583491   
    L20G017T34-0_G0145T64-0_C9S       3231.766         0.338        1942.722       4935.109       2519.739       1942.722         0.204          1.609       0.00440302   
    L20G017T34-0_G0156T64-1_C9S       3460.114         0.336         1851.75        5242.98       2653.074        1851.75         0.204          1.43        0.00440406   
    L20G017T34-0_G0158T64-3_C9S       4892.326         0.304        3125.388        6661.33       2909.547       3125.388         0.29           1.666       0.00627262   
    L20G017T34-0_G0158T64-4_C9S        4838.69         0.308        2407.047       6666.455        2967.15       2407.047         0.26           1.301       0.00560608   
    L20G017T34-0_G0158T64-5_C9S       3172.037         0.326        2018.811       4633.139       2240.955       2018.811         0.25           1.688       0.00539772   
    L20G017T34-0_G0167T64-4_C9S       3662.128         0.331        1860.005        5445.84       2694.429       1860.005         0.203          1.352       0.00437914   
    L20G017T34-0_G0178T64-2_C9S       5170.859          0.3         3306.985       6960.772       2983.188       3306.985         0.301          1.663       0.00649145   
    L20G017T34-0_G0178T64-3_C9S       2825.008         0.334         1796.43       4248.152       2130.454        1796.43         0.24           1.697       0.00517922   
    L20G017T34-0_G017T64-6_C9S        4274.212         0.321        2139.984       6136.772       2901.184       2139.984         0.239          1.323       0.00515973   
    L20G017T34-0_G018T64-10_C9S       6814.716         0.271        2928.617       8534.228       3172.532       2928.617         0.29           1.092        0.0062723   
    L20G017T34-0_G018T64-3_C9S        4850.448         0.31         2661.841        6723.2        3020.568       2661.841         0.251          1.438       0.00542243   
    L20G017T34-0_G027T34-0_C6S         6481.88         0.277        3308.936       8228.365       3152.499       3308.936         0.238          1.304       0.00514852   
    L20G017T34-0_G027T34-2_C6S        4795.122         0.268        1822.431       5965.866       2184.224       1822.431         0.21           0.964       0.00453341   
    L20G017T34-0_G028T64-0_C9S        5077.653         0.308        2198.775       6995.683       3113.686       2198.775         0.229          1.133       0.00494667   
    L20G017T34-0_G028T64-1_C9S        2698.048         0.345         2066.03       4238.449       2232.466        2066.03         0.229          2.06        0.00494223   
    L20G017T34-0_G048T64-0_C9S        8149.533         0.219        2109.132       9290.599       2605.174       2109.132         0.286          0.631       0.00617177   
    L20G017T34-0_G058T64-2_C9S        8758.578         0.203        2308.511       9768.769       2488.156       2308.511         0.299          0.634       0.00645178   
    L20G017T34-0_G058T64-6_C9S        4542.261         0.324        2911.524       6588.524       3157.813       2911.524         0.252          1.697       0.00545276   
    L20G017T34-0_G068T64-3_C9S        3971.477         0.332        2535.017       5927.684       2946.094       2535.017         0.242           1.7        0.00523461   
           L20G017T34-1S               913.545         0.335         626.579       1378.975        694.672        626.579         0.09           1.831        0.001945    
    L20G017T34-1_G0128T64-2_C9S       3651.605         0.292        1901.952       4810.179       1983.859       1901.952         0.236          1.346       0.00510186   
    L20G017T34-1_G038T64-1_C9S        6448.796         0.223        2386.481        7395.43       2122.498       2386.481         0.257          0.905       0.00554356   
    L20G017T34-1_G048T64-1_C9S        6286.104         0.146        1464.811       6616.397        1131.14       1464.811         0.253          0.534       0.00546785   
    L20G017T34-1_G058T64-7_C9S        6853.481         0.124        1679.365       7102.826       1005.423       1679.365         0.266          0.551       0.00574786   
    L20G017T34-1_G067T64-1_C9S        5927.583         0.242        2399.586       7010.929       2238.318       2399.586         0.25           1.006        0.0053915   
    L20G017T34-1_G068T64-2_C9S        7528.273         0.192        1776.633       8284.184       1968.519       1776.633         0.275          0.563        0.0059321   
     L20G017T34-1_G12T64-0_C9S        7150.388         0.222        2388.644       8187.724       2336.343       2388.644         0.283          0.816       0.00611178   
     L20G017T34-1_G12T64-1_C9S        6233.163         0.197        2246.553        6900.13       1692.809       2246.553         0.28           0.863       0.00603839   
     L20G017T34-1_G12T64-2_C9S        4323.839         0.25         1938.682       5188.607       1729.536       1938.682         0.223          1.121       0.00481394   
           L20G017T34-4S               913.821         0.334         627.884       1374.173        689.15         627.884         0.09           1.833        0.001945    
    L20G017T34-4_G0135T64-1_C9S       2003.568         0.335         1249.64       3024.339       1523.539        1249.64         0.175          1.665       0.00377153   
    L20G017T34-4_G0137T64-1_C9S       2190.284         0.326         1330.78       3199.172       1547.374        1330.78         0.187          1.611       0.00403687   
    L20G017T34-4_G0138T64-2_C9S       2939.082         0.266        1621.546       3641.063       1319.513       1621.546         0.241          1.397       0.00520737   
    L20G017T34-4_G0145T64-0_C9S       2077.354         0.325         1376.84       3023.642       1455.828        1376.84         0.174          1.756       0.00374958   
    L20G017T34-4_G0156T64-1_C9S       2277.137         0.312        1146.873        3175.82       1440.198       1146.873         0.17           1.322       0.00366891   
    L20G017T34-4_G0158T64-3_C9S       3579.026         0.265        2038.793       4424.496       1595.226       2038.793         0.266          1.441       0.00574854   
    L20G017T34-4_G0158T64-5_C9S        2097.77         0.271        1209.218       2627.086        976.599       1209.218         0.216          1.465       0.00466678   
    L20G017T34-4_G0167T64-1_C9S       2540.881         0.314        1550.497       3565.908       1632.209       1550.497         0.19           1.604       0.00410173   
    L20G017T34-4_G0167T64-4_C9S       2439.108          0.3         1142.084       3283.415       1407.178       1142.084         0.168          1.217       0.00361922   
    L20G017T34-4_G0178T64-2_C9S        3718.8          0.265        2188.561       4597.289       1657.526       2188.561         0.279          1.489       0.00601972   
    L20G017T34-4_G0178T64-3_C9S       1706.862         0.275         991.976       2156.819        818.104        991.976         0.205          1.482       0.00441727   
    L20G017T34-4_G017T64-6_C9S        3056.885         0.292        1411.597       4026.767       1660.757       1411.597         0.204          1.193        0.0043998   
    L20G017T34-4_G018T64-10_C9S       5504.089         0.224        2237.484       6321.595        1824.79       2237.484         0.257          0.995       0.00554282   
    L20G017T34-4_G018T64-3_C9S        3292.838         0.253        1596.482       3973.864        1345.9        1596.482         0.217          1.215       0.00467767   
    L20G017T34-4_G027T34-0_C6S         4796.95         0.25         1476.519        5756.34        1918.78       1476.519         0.21           0.77        0.00452978   
    L20G017T34-4_G027T34-2_C6S        3509.532         0.196         997.754       3880.346        945.955        997.754         0.175          0.68        0.00377168   
    L20G017T34-4_G028T64-0_C9S        2888.841         0.31         1453.489       4004.219       1798.997       1453.489         0.199          1.318       0.00428842   
    L20G017T34-4_G028T64-1_C9S        1613.037         0.312        1338.396        2249.63       1020.181       1338.396         0.194          2.177       0.00418028   
    L20G017T34-4_G038T64-0_C9S        6447.933         0.223        2389.476        7394.44       2122.214       2389.476         0.257          0.906       0.00554352   
    L20G017T34-4_G048T64-0_C9S        6287.589         0.146        1466.071        6617.96       1131.408       1466.071         0.253          0.534       0.00546785   
    L20G017T34-4_G058T64-2_C9S        6852.748         0.124        1680.675       7102.066       1005.315       1680.675         0.266          0.551       0.00574786   
    L20G017T34-4_G058T64-6_C9S        3403.376         0.299        2153.852       4568.701       1948.704       2153.852         0.217          1.644       0.00469081   
    L20G017T34-4_G067T64-0_C9S        5929.561         0.242        2399.258       7013.268       2239.065       2399.258         0.25           1.005        0.0053915   
    L20G017T34-4_G068T64-0_C9S         7527.97         0.192        1776.593       8283.851        1968.44       1776.593         0.275          0.563       0.00593195   
    L20G017T34-4_G068T64-3_C9S         2783.51         0.303        1762.404        3779.07       1642.838       1762.404         0.207          1.65        0.00447266   
    L20G017T34-4_G123T64-2_C9S        3213.923         0.27         1651.413       4016.028        1485.38       1651.413         0.187          1.305       0.00404409   
     L20G017T34-4_G12T64-0_C9S        6226.353         0.197        2241.764       6892.591       1690.959       2241.764         0.28           0.862       0.00603768   
     L20G017T34-4_G12T64-1_C9S         7154.89         0.222        2392.361       8192.879       2337.814       2392.361         0.283          0.817       0.00611178   
     L20G017T34-4_G12T64-2_C9S        4324.917         0.25         1940.241        5189.9        1729.967       1940.241         0.223          1.122       0.00481465   
     L20G017T34-4_G17T64-1_C9S        4701.072         0.142        1074.209       4932.931        816.406       1074.209         0.243          0.522       0.00525679   
           L20G017T34-5S              2066.003         0.361         1283.46       3489.224       1971.221        1283.46         0.125          1.691       0.00270695   
    L20G017T34-5_G0125T64-2_C9S       6616.984         0.299        3324.306       8882.657       3788.751       3324.306         0.294          1.305       0.00634813   
    L20G017T34-5_G0128T64-2_C9S       5005.509         0.318         2649.77        7115.67       3317.864        2649.77         0.271          1.395       0.00586381   
    L20G017T34-5_G0128T64-3_C9S       6806.315         0.292        3093.905       8965.808       3697.763       3093.905         0.282          1.175       0.00608159   
    L20G017T34-5_G048T64-1_C9S        8149.795         0.219        2108.431       9290.898       2605.258       2108.431         0.286          0.631       0.00617177   
    L20G017T34-5_G058T64-7_C9S        8755.295         0.203        2305.221       9765.108       2487.223       2305.221         0.299          0.633       0.00645178   
           L20G017T64-2S               348.228         0.216         444.185        395.274        108.902        444.185         0.13           3.102       0.00281792   
    L20G017T64-2_G027T34-0_C9S        4136.631         0.247        1541.276       4936.564       1619.298       1541.276         0.237          0.929       0.00512896   
           L20G017T64-3S              1696.131         0.284         825.253       2189.393        868.418        825.253         0.143          1.249       0.00308999   
           L20G017T64-6S               347.369         0.215         443.717        393.74         107.84         443.717         0.13           3.104       0.00281792   
    L20G017T64-6_G027T34-3_C9S        4136.154         0.248         1542.75       4945.036        1630.81        1542.75         0.237          0.931       0.00512896   
           L20G017T64-7S              1690.433         0.284         823.752       2182.038        865.501        823.752         0.143          1.251       0.00308966   
          L20G018T64-10S              3049.048         0.212        1228.443       3441.639        925.923       1228.443         0.19           0.977       0.00410212   
           L20G018T64-1S               834.743        -0.167         861.676        876.643       -125.449        861.676         0.147          1.72        0.00318103   
           L20G018T64-3S               833.651        -0.168         862.45         875.986       -125.998        862.45          0.147          1.721       0.00318103   
           L20G018T64-9S              3045.492         0.212         1228.53       3437.626        924.843        1228.53         0.19           0.978       0.00410212   
           L20G01T34-0S               4186.605         0.329        2544.017        6180.64       3030.448       2544.017         0.197          1.615       0.00424887   
     L20G01T34-0_G014T64-3_C9S        8789.962         0.312        4545.069       12258.964      5559.297       4545.069         0.343          1.357       0.00741791   
     L20G01T34-0_G015T64-1_C9S        7630.106         0.315        4176.198       10742.211      4939.849       4176.198         0.326          1.439       0.00704601   
     L20G01T34-0_G018T64-3_C9S        7473.624         0.312        4343.796       10423.126      4726.767       4343.796         0.321          1.525       0.00693776   
     L20G01T34-0_G01T34-8_C6S         8930.775         0.318        5672.493       12695.702      5919.697       5672.493         0.388          1.674       0.00837514   
     L20G01T34-0_G01T64-1_C9S         6488.498         0.298        3266.333       8686.108       3687.265       3266.333         0.259          1.307       0.00560014   
     L20G01T34-0_G025T64-0_C9S        6877.651         0.302        4036.427       9310.851       4028.477       4036.427          0.3           1.528       0.00647123   
     L20G01T34-0_G048T64-1_C9S        9617.963         0.269        3717.029       11992.145      4412.978       3717.029         0.343          0.981       0.00740575   
     L20G01T34-0_G058T64-7_C9S        10566.873        0.284        4257.118       13639.886      5410.234       4257.118         0.354          1.035       0.00765281   
     L20G01T34-0_G08T64-1_C9S         7328.804         0.314        4929.934       10285.346       4707.87       4929.934         0.359          1.768       0.00776052   
           L20G01T34-10S              4186.985         0.329         2544.36       6181.201       3030.723        2544.36         0.197          1.615       0.00424887   
    L20G01T34-10_G012T64-0_C9S        7571.364         0.273        3042.527       9524.107       3576.453       3042.527         0.268          1.023       0.00579793   
    L20G01T34-10_G012T64-2_C9S        7068.119         0.275        3044.782       8931.392       3387.769       3044.782         0.262          1.098       0.00565639   
    L20G01T34-10_G014T64-2_C9S        8791.012         0.313        4546.124       12298.702      5603.339       4546.124         0.343          1.358       0.00741791   
    L20G01T34-10_G015T64-10_C9S       7622.419         0.314        4174.103       10697.41       4896.482       4174.103         0.326          1.439       0.00704601   
    L20G01T34-10_G018T64-1_C9S        7476.888         0.312        4343.448       10427.679      4728.831       4343.448         0.321          1.524       0.00693776   
    L20G01T34-10_G025T64-3_C9S        6875.563         0.301        4037.311       9281.648       3996.818       4037.311          0.3           1.528       0.00647123   
    L20G01T34-10_G048T64-0_C9S        9616.307         0.269        3717.851       11990.081      4412.218       3717.851         0.343          0.981       0.00740575   
    L20G01T34-10_G058T64-2_C9S        10567.577        0.284        4254.904       13640.795      5410.595       4254.904         0.354          1.034       0.00765281   
     L20G01T34-10_G08T64-1_C9S        7338.649         0.314         4930.26       10299.163      4714.194        4930.26         0.359          1.766       0.00776052   
           L20G01T34-14S               1628.99         0.345        1232.981       2559.032       1347.887       1232.981         0.135          2.036       0.00290825   
    L20G01T34-14_G0128T64-2_C9S       4652.936         0.302        2635.674       6299.069       2725.385       2635.674         0.281          1.475        0.0060651   
    L20G01T34-14_G025T64-0_C9S        3671.976         0.318        2698.298       5219.963       2433.942       2698.298         0.238          1.937       0.00513636   
     L20G01T34-14_G02T34-6_C6S        4320.828         0.309        3023.928       5970.931       2670.069       3023.928         0.252          1.832       0.00544993   
    L20G01T34-14_G046T64-1_C9S        5700.051         0.225        2022.148       6556.645       1903.542       2022.148         0.261          0.869       0.00564229   
    L20G01T34-14_G048T64-1_C9S        7287.502         0.202        2312.918        8117.66       2054.846       2312.918         0.297          0.763       0.00641659   
    L20G01T34-14_G058T64-7_C9S        7872.283         0.184        2505.674        8584.64       1935.752       2505.674         0.31           0.754        0.0066966   
    L20G01T34-14_G067T64-1_C9S        6759.072         0.261        3142.192       8286.832       2926.743       3142.192         0.293          1.172        0.0063255   
    L20G01T34-14_G068T64-2_C9S        8932.803         0.239        2900.518       10510.675      3300.987       2900.518         0.318          0.805       0.00687727   
           L20G01T34-15S               667.221         0.42         1240.253       1703.293       1233.419       1240.253         0.125          5.279       0.00269696   
    L20G01T34-15_G018T64-1_C9S        2926.461         0.366         2803.47       5068.116       2925.758        2803.47         0.25           2.617        0.0054059   
    L20G01T34-15_G018T64-3_C9S        2926.856         0.365        2803.857        5042.88       2898.664       2803.857         0.25           2.615        0.0054059   
    L20G01T34-15_G028T64-1_C9S        1365.674         0.375        1679.279       2483.044       1489.826       1679.279         0.229          3.381       0.00495579   
    L20G01T34-15_G048T64-1_C9S        7294.185         0.225        2397.902       8390.343       2435.906       2397.902         0.285          0.805       0.00616248   
    L20G01T34-15_G058T64-5_C9S        8782.063         0.256        3157.842       10660.069      3667.981       3157.842         0.315          0.903        0.0068106   
    L20G01T34-15_G058T64-6_C9S        3416.653         0.331        2925.497       5080.802        2513.82       2925.497         0.264          2.279       0.00571208   
    L20G01T34-15_G058T64-7_C9S         8386.76         0.259        3030.702       10240.936       3579.49       3030.702         0.297          0.91        0.00640953   
     L20G01T34-15_G08T64-1_C9S        2519.937         0.385        3459.488       4865.049        3045.6        3459.488         0.289          3.803       0.00624605   
    L20G01T34-15_G158T64-2_C9S         6214.04         0.201         2199.59        6913.16       1739.105        2199.59         0.244          0.85        0.00525991   
     L20G01T34-15_G18T64-2_C9S        6821.339         0.189        2244.815       7480.287       1743.248       2244.815         0.26           0.783       0.00560888   
           L20G01T34-16S              1632.735         0.345        1234.446       2564.915       1350.986       1234.446         0.135          2.034       0.00290825   
    L20G01T34-16_G012T64-0_C9S        4735.953         0.233        1540.705       5516.942       1675.942       1540.705         0.206          0.802        0.0044573   
    L20G01T34-16_G012T64-2_C9S        4802.025         0.254        2034.985       5806.315       1976.949       2034.985         0.205          1.063       0.00441854   
    L20G01T34-16_G0134T64-0_C9S       3181.646         0.319        2043.143       4537.803       2125.637       2043.143         0.213          1.694       0.00460254   
    L20G01T34-16_G0135T64-1_C9S       2944.788         0.329        1898.933       4347.359       2131.566       1898.933         0.216          1.714       0.00466502   
    L20G01T34-16_G0137T64-1_C9S       3135.841         0.322        1984.316       4517.543        2145.5        1984.316         0.228          1.673       0.00492971   
    L20G01T34-16_G0138T64-2_C9S       3756.948         0.275        2262.902       4747.342       1800.716       2262.902         0.272          1.536       0.00588389   
    L20G01T34-16_G0145T64-0_C9S       2894.859         0.33         2065.355       4289.154       2112.568       2065.355         0.216          1.898       0.00467627   
    L20G01T34-16_G0158T64-3_C9S       4571.664         0.281        2856.552       5858.413       2289.588       2856.552         0.297          1.601        0.0064069   
    L20G01T34-16_G0167T64-1_C9S       3392.936         0.322        2313.404       4887.918       2321.401       2313.404         0.233          1.803       0.00504027   
    L20G01T34-16_G0178T64-2_C9S       4752.301         0.279        3019.917       6061.029       2345.391       3019.917         0.309          1.626       0.00667808   
