         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-11_G025T34-4_C6S       2311.415         0.204         723.156       2581.326        661.546        723.156         0.109          1.327       0.00235348   
    L20G015T34-11_G025T64-3_C9S       1562.698         0.314        1189.266       2193.112       1003.844       1189.266         0.119           0.5        0.00256785   
    L20G015T34-11_G027T34-0_C6S        2840.34         0.249         929.878       3402.077       1127.986        929.878         0.126          1.223       0.00272379   
    L20G015T34-11_G027T34-2_C6S        2043.16         0.204         628.073       2281.746        584.769        628.073         0.106          1.351       0.00228754   
    L20G015T34-11_G028T64-0_C9S       1619.349         0.329         887.07        2390.627       1172.156        887.07          0.121          0.687       0.00260297   
    L20G015T34-11_G028T64-1_C9S        858.281         0.323         766.107       1240.667        591.928        766.107         0.119          0.423       0.00256987   
    L20G015T34-11_G038T64-0_C9S       3664.852         0.219        1356.286       4177.991       1171.549       1356.286         0.158          1.108       0.00341193   
    L20G015T34-11_G046T64-0_C9S       2711.923         0.179         682.427       2941.519        641.33         682.427         0.133          1.685       0.00287573   
    L20G015T34-11_G048T64-0_C9S       3479.578         0.119         755.366       3595.153        485.611        755.366         0.157          2.058       0.00338126   
    L20G015T34-11_G058T64-2_C9S       3753.943         0.093         822.494       3826.929        392.397        822.494         0.164          2.088       0.00354184   
    L20G015T34-11_G058T64-6_C9S       1875.055         0.305        1305.654       2560.494        1123.67       1305.654         0.136          0.55        0.00294575   
    L20G015T34-11_G067T64-0_C9S       3242.602         0.244        1350.154       3848.798       1242.205       1350.154         0.157          0.965        0.0033878   
    L20G015T34-11_G068T64-0_C9S       4245.999         0.19          952.205       4661.506        1093.44        952.205         0.173          1.874       0.00372867   
    L20G015T34-11_G068T64-3_C9S       1588.043         0.312        1094.642       2214.772       1004.373       1094.642         0.131          0.553       0.00282106   
    L20G015T34-11_G123T64-2_C9S       1861.128         0.276         940.348       2357.144        898.58         940.348         0.113          0.776       0.00243589   
    L20G015T34-11_G12T64-0_C9S        3296.646         0.195        1208.303       3640.579        881.879       1208.303         0.172          1.142       0.00370938   
    L20G015T34-11_G12T64-1_C9S        3788.799         0.225        1285.749       4358.173       1265.276       1285.749         0.173          1.203       0.00373546   
    L20G015T34-11_G12T64-2_C9S        2272.907         0.249        1054.417       2722.422        902.641       1054.417         0.135          0.863       0.00292194   
    L20G015T34-11_G148T64-1_C9S       3118.144         0.164         763.241       3332.577        653.759        763.241         0.138          1.755       0.00298375   
    L20G015T34-11_G17T64-1_C9S         2556.37         0.157         620.77         2715.15        505.668        620.77          0.151          1.78        0.00325751   
          L20G015T34-15S              1040.476         0.36          656.171       1748.699        983.643        656.171         0.069          0.583       0.00149709   
   L20G015T34-15_G0125T64-2_C9S       3276.852          0.3         1759.316       4411.147       1890.492       1759.316         0.175          0.716       0.00378854   
   L20G015T34-15_G0125T64-5_C9S       3659.521         0.288        2099.216       4771.144       1929.901       2099.216         0.178          0.677       0.00384894   
   L20G015T34-15_G0128T64-2_C9S       2354.976         0.327        1350.692       3451.871       1677.209       1350.692         0.159          0.657       0.00343378   
   L20G015T34-15_G0128T64-3_C9S       3469.857         0.291        1625.294        4558.85       1871.122       1625.294         0.168          0.827       0.00362741   
   L20G015T34-15_G0158T64-4_C9S       2833.892         0.274        1328.024       3572.828       1348.423       1328.024         0.162          0.837       0.00348848   
    L20G015T34-15_G025T64-0_C9S       2011.013         0.332        1414.721       3001.566       1491.796       1414.721         0.133          0.534       0.00286467   
    L20G015T34-15_G048T64-1_C9S       4141.378         0.185         964.287       4521.094       1026.261        964.287         0.17           1.812       0.00367199   
    L20G015T34-15_G058T64-7_C9S       4448.092         0.165         1034.32       4758.384        940.28         1034.32         0.177          1.846       0.00383257   
    L20G015T34-15_G12T64-0_C9S        4244.028         0.244        1496.126       5037.438        1625.84       1496.126         0.187          1.14        0.00403083   
    L20G015T34-15_G12T64-1_C9S        3872.936         0.243         1441.52        4588.83       1473.033        1441.52         0.185          1.081        0.0040038   
    L20G015T34-15_G12T64-2_C9S        2705.839         0.282        1252.767       3475.777       1365.138       1252.767         0.149          0.842       0.00321612   
           L20G015T34-2S              1041.748         0.359         655.71        1742.417        975.862        655.71          0.069          0.585       0.00149709   
    L20G015T34-2_G0125T64-5_C9S       3289.232          0.3         1755.348       4427.812       1897.634       1755.348         0.175          0.721       0.00378854   
    L20G015T34-2_G0128T64-1_C9S       3470.227         0.292         1626.59       4571.253       1885.319        1626.59         0.168          0.826       0.00362741   
    L20G015T34-2_G0134T64-0_C9S       1791.142         0.339        1065.028       2745.965       1408.294       1065.028         0.122          0.628       0.00262717   
    L20G015T34-2_G0135T64-1_C9S       1647.457         0.345        1012.622       2588.043       1363.167       1012.622         0.12           0.605       0.00259176   
    L20G015T34-2_G0137T64-1_C9S        1725.46         0.34         1051.801       2655.792       1368.135       1051.801         0.127          0.612       0.00274371   
    L20G015T34-2_G0138T64-2_C9S       1855.018         0.324        1323.497       2690.693       1289.622       1323.497         0.158          0.529       0.00342247   
    L20G015T34-2_G0145T64-0_C9S       1631.161         0.34         1005.395       2510.649       1293.365       1005.395         0.119          0.605       0.00256625   
    L20G015T34-2_G0156T64-1_C9S       1737.906         0.341         943.242       2685.689       1389.712        943.242         0.119          0.687       0.00256581   
    L20G015T34-2_G0158T64-3_C9S        2224.07         0.316        1635.748       3141.238       1451.215       1635.748         0.172          0.517       0.00371406   
    L20G015T34-2_G0158T64-4_C9S       2429.637         0.31         1237.361       3367.717       1513.032       1237.361         0.156          0.749       0.00335922   
    L20G015T34-2_G0158T64-5_C9S       1432.644         0.335         1007.37       2162.543       1089.401        1007.37         0.145          0.533       0.00313099   
    L20G015T34-2_G015T64-10_C9S       2415.462          0.2          789.849       2683.847        670.962        789.849         0.151          1.274       0.00325903   
    L20G015T34-2_G015T64-17_C9S       1947.205         0.335        1027.655       2939.261        1480.68       1027.655         0.13           0.71        0.00279867   
    L20G015T34-2_G0167T64-4_C9S       1932.671         0.331         968.358       2874.017       1421.972        968.358         0.123          0.75        0.00265915   
    L20G015T34-2_G0178T64-2_C9S       2353.385         0.313        1735.363       3292.406       1500.034       1735.363         0.179          0.516       0.00387482   
    L20G015T34-2_G0178T64-3_C9S       1290.406         0.342         885.992       2002.224        1040.67        885.992         0.138          0.543       0.00298526   
    L20G015T34-2_G017T64-6_C9S        2161.753         0.324        1065.118       3135.611       1502.867       1065.118         0.146          0.766       0.00314967   
    L20G015T34-2_G018T64-10_C9S       3683.761         0.262        1530.095       4525.656       1606.669       1530.095         0.18           0.954       0.00387731   
    L20G015T34-2_G018T64-3_C9S        2549.687         0.306        1369.035       3491.978        1539.69       1369.035         0.148          0.713       0.00320702   
    L20G015T34-2_G025T34-1_C6S        3479.921         0.269        1676.991       4338.935       1596.681       1676.991         0.135          0.818       0.00291399   
    L20G015T34-2_G025T34-4_C6S        2794.427         0.255        1059.807       3385.394       1158.759       1059.807         0.123          1.05        0.00265028   
    L20G015T34-2_G025T64-3_C9S        2012.013         0.332        1415.049       3003.058       1492.538       1415.049         0.133          0.534       0.00286467   
    L20G015T34-2_G027T34-0_C6S        3541.906         0.268        1730.594       4406.674       1613.372       1730.594         0.138          0.807       0.00298752   
    L20G015T34-2_G027T34-2_C6S        2550.002         0.259         924.144       3113.766       1088.347        924.144         0.12           1.096       0.00258436   
    L20G015T34-2_G028T64-0_C9S        2297.771         0.333        1163.531       3442.357       1718.598       1163.531         0.133          0.741       0.00287802   
    L20G015T34-2_G028T64-1_C9S        1268.908         0.35         1054.978       2036.519       1096.587       1054.978         0.133          0.445       0.00286669   
    L20G015T34-2_G048T64-0_C9S        4138.348         0.186         963.956       4522.797       1033.465        963.956         0.17           1.81        0.00367199   
    L20G015T34-2_G058T64-2_C9S        4446.432         0.165        1033.422       4756.608        939.929       1033.422         0.177          1.847       0.00383257   
    L20G015T34-2_G058T64-6_C9S        2301.972         0.326        1599.552       3362.305       1626.278       1599.552         0.15           0.543       0.00324257   
    L20G015T34-2_G068T64-3_C9S        2025.974         0.333        1388.831        3035.17        1515.31       1388.831         0.144          0.547       0.00311788   
           L20G015T34-6S               611.684         0.337         408.55         930.447        472.942        408.55          0.056          0.56        0.00120027   
    L20G015T34-6_G0125T64-2_C9S       2870.389         0.285         1549.1        3714.285       1480.519        1549.1          0.162          0.721        0.0034931   
    L20G015T34-6_G0128T64-2_C9S       1887.467         0.307        1090.665       2592.685       1148.563       1090.665         0.145          0.662       0.00313696   
    L20G015T34-6_G025T64-0_C9S        1561.548         0.314        1190.052       2191.498       1003.106       1190.052         0.119          0.499       0.00256785   
    L20G015T34-6_G038T64-1_C9S        3664.764         0.219        1355.222        4177.89       1171.521       1355.222         0.158          1.109        0.003412    
    L20G015T34-6_G046T64-1_C9S        2712.981         0.18          683.226       2945.769        646.632        683.226         0.133          1.683       0.00287573   
    L20G015T34-6_G048T64-1_C9S        3482.833         0.12          756.088       3600.673        491.001        756.088         0.157          2.056       0.00338126   
    L20G015T34-6_G058T64-7_C9S        3752.759         0.093         820.859       3825.722        392.274        820.859         0.164          2.091       0.00354184   
    L20G015T34-6_G067T64-1_C9S        3239.978         0.244        1350.721       3845.683       1241.199       1350.721         0.157          0.964        0.0033878   
    L20G015T34-6_G068T64-2_C9S        4245.166         0.19          952.147       4660.592       1093.225        952.147         0.173          1.873       0.00372868   
     L20G015T34-6_G12T64-0_C9S        3784.365         0.225        1285.495       4353.073       1263.795       1285.495         0.173          1.202       0.00373546   
     L20G015T34-6_G12T64-1_C9S        3306.628         0.195        1208.226       3651.602        884.55        1208.226         0.172          1.145       0.00370962   
     L20G015T34-6_G12T64-2_C9S        2263.599         0.251        1054.276       2721.414        911.983       1054.276         0.135          0.858       0.00292075   
          L20G015T64-10S               240.45         -0.805         88.346         852.76        -380.317        88.346          0.086          6.979       0.00186727   
   L20G015T64-10_G015T34-11_C9S       1795.037         0.065         511.502       1811.407        125.927        511.502         0.137          1.648       0.00296221   
    L20G015T64-10_G017T34-0_C9S       2533.443         0.219         865.041       2888.166        809.87         865.041         0.154          1.201       0.00333319   
    L20G015T64-10_G017T34-4_C9S        1641.47         0.018         448.167       1642.554        30.108         448.167         0.134          1.799       0.00288815   
    L20G015T64-10_G025T34-2_C9S       2451.774         0.001         398.56        2451.779         2.454         398.56          0.137          3.073       0.00294969   
    L20G015T64-10_G025T34-5_C9S       3041.289         0.13          587.404       3164.221        472.815        587.404         0.15           2.291       0.00324649   
    L20G015T64-10_G027T34-1_C9S       2200.068        -0.055         336.907       2212.757       -115.357        336.907         0.133          3.455       0.00287549   
    L20G015T64-10_G027T34-3_C9S       3056.961         0.135         599.715       3191.444        498.087        599.715         0.154          2.246       0.00332075   
          L20G015T64-14S              1127.052         0.307         705.476       1548.154        685.835        705.476         0.099          0.611       0.00214266   
          L20G015T64-17S               181.122         0.167         225.837        194.12         38.917         225.837         0.066          0.344       0.00142246   
    L20G015T64-17_G017T34-0_C9S       2045.506         0.339        1089.201       3135.926       1608.289       1089.201         0.133          0.701       0.00287283   
    L20G015T64-17_G025T34-5_C9S       2228.459         0.256         720.256       2705.005        930.755        720.256         0.129          1.232       0.00278665   
    L20G015T64-17_G027T34-3_C9S       2254.218         0.257         732.715       2741.657        948.326        732.715         0.132          1.224       0.00286039   
          L20G015T64-18S               674.856         0.331         360.08        1003.558        496.529        360.08          0.07           0.704       0.00150959   
           L20G015T64-1S               238.73         -0.807         87.329         855.071       -381.872        87.329          0.086          7.082       0.00186727   
    L20G015T64-1_G025T34-1_C9S        3040.325         0.13          584.334       3163.218        472.665        584.334         0.15           2.302       0.00324649   
    L20G015T64-1_G025T34-4_C9S         2451.49          0.0          394.919           0              0              0            0.137            0         0.00294969   
    L20G015T64-1_G027T34-0_C9S        3053.063         0.135         596.515       3187.375        497.452        596.515         0.154          2.255       0.00332075   
    L20G015T64-1_G027T34-2_C9S        2196.626        -0.055         333.712       2209.295       -115.177        333.712         0.133          3.483       0.00287549   
           L20G015T64-3S              1129.784         0.307         705.543       1551.907        687.497        705.543         0.099          0.613       0.00214252   
           L20G015T64-7S               180.098         0.168         225.521        193.206        39.013         225.521         0.066          0.342       0.00142246   
    L20G015T64-7_G025T34-1_C9S        2223.765         0.256         719.547       2699.308        928.794        719.547         0.129          1.23        0.00278665   
    L20G015T64-7_G027T34-0_C9S        2251.528         0.257         733.764       2738.386        947.194        733.764         0.132          1.221       0.00286039   
           L20G015T64-8S               675.22          0.331         359.709       1004.099        496.797        359.709         0.07           0.705       0.00150959   
          L20G0167T64-0S                59.87          0.076         127.992        60.628          4.987         127.992         0.059          0.217       0.00128478   
          L20G0167T64-1S               620.586         0.248         213.843        741.95         244.686        213.843         0.066          1.163       0.00141507   
          L20G0167T64-2S               75.068          0.203         107.289        83.726         21.325         107.289         0.062          0.291       0.00134384   
          L20G0167T64-3S               75.654          0.211         108.432        85.278         22.806         108.432         0.062          0.288       0.00134384   
          L20G0167T64-4S                60.32          0.077         128.236        61.105          5.098         128.236         0.059          0.218       0.00128478   
          L20G0167T64-5S               626.416         0.248         219.333        748.92         246.984        219.333         0.066          1.144       0.00141505   
          L20G0168T64-0S              1458.422         0.168         279.412       1564.572        315.923        279.412         0.103          0.448       0.00221848   
          L20G0168T64-3S              1459.253         0.169         279.588       1566.964        318.673        279.588         0.103          2.232       0.00221848   
          L20G0178T64-0S               166.928         0.063         45.351         168.354        11.319         45.351          0.072          1.731       0.00154674   
          L20G0178T64-1S               937.538         0.256         679.804       1138.026        391.579        679.804         0.117          0.549       0.00252894   
          L20G0178T64-2S               938.277         0.258         679.705       1143.428        397.58         679.705         0.117          0.549       0.00252894   
          L20G0178T64-3S               169.68          0.063         45.328         171.13         11.506         45.328          0.072          1.761       0.00154674   
           L20G017T34-0S              1125.286         0.364         708.523        1929.02        1104.03        708.523         0.073          0.582       0.00157126   
    L20G017T34-0_G0125T64-5_C9S       3306.112         0.306        1797.213       4527.955       1996.476       1797.213         0.179          0.704       0.00386271   
    L20G017T34-0_G0128T64-1_C9S       3595.269         0.297        1676.415       4799.773       2027.785       1676.415         0.171          0.827       0.00370123   
    L20G017T34-0_G0134T64-0_C9S       1864.205         0.344        1113.683       2916.377        1529.32       1113.683         0.125          0.623       0.00270134   
    L20G017T34-0_G0135T64-1_C9S        1720.82         0.352        1064.183       2786.391       1513.595       1064.183         0.123          0.598       0.00266593   
    L20G017T34-0_G0137T64-1_C9S       1802.641         0.347        1104.888       2855.837       1517.573       1104.888         0.13           0.606       0.00281787   
    L20G017T34-0_G0138T64-2_C9S       1925.083         0.331         1389.76       2862.733       1416.389        1389.76         0.162          0.52        0.00349664   
    L20G017T34-0_G0145T64-0_C9S        1703.99         0.344         1050.68       2665.735       1397.886        1050.68         0.122          0.603       0.00264011   
    L20G017T34-0_G0156T64-1_C9S       1826.681         0.344         994.05        2857.674       1498.536        994.05          0.122          0.684       0.00263997   
    L20G017T34-0_G0158T64-3_C9S       2286.943         0.324        1713.552       3317.198        1589.9        1713.552         0.175          0.504       0.00378823   
    L20G017T34-0_G0158T64-4_C9S       2514.319         0.316        1295.168       3551.181       1640.604       1295.168         0.159          0.738       0.00343339   
    L20G017T34-0_G0158T64-5_C9S       1510.793         0.342        1069.211       2344.182       1218.404       1069.211         0.148          0.526       0.00320515   
    L20G017T34-0_G0167T64-4_C9S       2008.587         0.336        1014.018       3043.536       1540.102       1014.018         0.127          0.741       0.00273332   
    L20G017T34-0_G0178T64-2_C9S       2440.322         0.317        1827.606       3457.809       1604.869       1827.606         0.182          0.507       0.00393401   
    L20G017T34-0_G0178T64-3_C9S        1372.82         0.349         946.995       2193.692       1176.035        946.995         0.142          0.537       0.00305943   
    L20G017T34-0_G017T64-6_C9S        2236.813         0.33         1113.385       3314.163       1632.349       1113.385         0.149          0.755       0.00322383   
    L20G017T34-0_G018T64-10_C9S       3804.816         0.273         1608.63       4786.123       1797.265        1608.63         0.183          0.929        0.0039513   
    L20G017T34-0_G018T64-3_C9S        2651.816         0.316        1457.291       3745.379       1730.321       1457.291         0.152          0.691       0.00328102   
    L20G017T34-0_G027T34-0_C6S        3603.438         0.276        1869.102       4563.803       1739.792       1869.102         0.141          0.755       0.00305412   
    L20G017T34-0_G027T34-2_C6S        2642.264         0.268         980.852       3287.381       1203.577        980.852         0.123          1.062       0.00265853   
    L20G017T34-0_G028T64-0_C9S        2542.166         0.326        1204.134       3713.138       1795.969       1204.134         0.136          0.796       0.00294372   
    L20G017T34-0_G028T64-1_C9S         1354.91         0.356        1121.864       2234.314       1235.117       1121.864         0.136          0.445       0.00294086   
    L20G017T34-0_G048T64-0_C9S         4329.6          0.194        1017.014        4775.59        1149.46       1017.014         0.173          1.783       0.00374209   
    L20G017T34-0_G058T64-2_C9S        4634.524         0.174         1082.85       5001.146        1053.51        1082.85         0.181          1.823       0.00390267   
    L20G017T34-0_G058T64-6_C9S         2394.09         0.331        1668.108       3560.179       1761.464       1668.108         0.154          0.539       0.00331674   
    L20G017T34-0_G068T64-3_C9S        2118.658         0.338        1455.166       3235.324       1651.872       1455.166         0.148          0.544       0.00319205   
           L20G017T34-1S               508.918         0.334         346.85         765.294        383.796        346.85          0.052          0.55        0.00112605   
    L20G017T34-1_G0128T64-2_C9S       1758.774         0.304        1023.281       2394.725       1045.972       1023.281         0.142          0.659       0.00306274   
    L20G017T34-1_G038T64-1_C9S        3542.548         0.217        1277.227       4026.897       1116.011       1277.227         0.155          1.14        0.00334313   
    L20G017T34-1_G048T64-1_C9S        3337.549         0.102         682.326       3416.719        388.091        682.326         0.153          2.219       0.00330772   
    L20G017T34-1_G058T64-7_C9S        3603.168         0.073         747.706       3645.077        287.045        747.706         0.161          2.246        0.0034683   
    L20G017T34-1_G067T64-1_C9S        3138.585         0.239        1290.087       3692.978       1159.818       1290.087         0.153          0.982       0.00331538   
    L20G017T34-1_G068T64-2_C9S        4120.318         0.179         874.718       4469.151        974.395        874.718         0.169          1.998       0.00365514   
     L20G017T34-1_G12T64-0_C9S        3705.412         0.222        1225.392       4242.971       1210.719       1225.392         0.17           1.237       0.00366162   
     L20G017T34-1_G12T64-1_C9S        3168.343         0.18         1140.254       3440.203        755.166       1140.254         0.168          1.177       0.00363578   
     L20G017T34-1_G12T64-2_C9S        2174.037         0.241         993.834       2566.889        815.047        993.834         0.132          0.881       0.00284691   
           L20G017T34-4S               509.21          0.334         346.163        765.733        384.016        346.163         0.052          0.551       0.00112605   
    L20G017T34-4_G0135T64-1_C9S        995.464         0.334         642.15        1496.945        750.72         642.15          0.104          0.581       0.00224477   
    L20G017T34-4_G0137T64-1_C9S        1086.62         0.325         679.089       1581.603        761.513        679.089         0.111          0.604       0.00239741   
    L20G017T34-4_G0138T64-2_C9S       1299.882         0.289         820.114       1699.058        690.616        820.114         0.144          0.615       0.00310131   
    L20G017T34-4_G0145T64-0_C9S       1073.811         0.328         710.718       1579.576        770.984        710.718         0.103          0.569       0.00223127   
    L20G017T34-4_G0156T64-1_C9S       1128.019         0.321         596.208       1619.572        765.659        596.208         0.102          0.716       0.00220442   
    L20G017T34-4_G0158T64-3_C9S       1560.644         0.29         1060.769       2045.141        835.339       1060.769         0.159          0.57        0.00342873   
    L20G017T34-4_G0158T64-5_C9S        940.777         0.294         612.661       1245.833        518.803        612.661         0.128          0.593       0.00277399   
    L20G017T34-4_G0167T64-1_C9S       1301.965         0.321         799.277       1869.318        883.728        799.277         0.115          0.617       0.00247728   
    L20G017T34-4_G0167T64-4_C9S       1352.808         0.305         631.036       1847.336        810.701        631.036         0.106          0.821       0.00228849   
    L20G017T34-4_G0178T64-2_C9S       1616.559         0.29         1148.496       2118.414        865.268       1148.496         0.166          0.546       0.00359255   
    L20G017T34-4_G0178T64-3_C9S        781.744         0.296         515.349       1040.811        437.614        515.349         0.121          0.585       0.00261423   
    L20G017T34-4_G017T64-6_C9S        1578.442         0.299         744.917       2118.905        903.784        744.917         0.129          0.816       0.00277901   
    L20G017T34-4_G018T64-10_C9S        3098.14         0.218        1241.731       3526.805        983.176       1241.731         0.163          1.024       0.00351216   
    L20G017T34-4_G018T64-3_C9S         1845.13         0.258         912.47        2248.562        781.845        912.47          0.131          0.804       0.00283902   
    L20G017T34-4_G027T34-0_C6S        2612.311         0.254         796.381       3158.647       1075.464        796.381         0.123          1.308       0.00265785   
    L20G017T34-4_G027T34-2_C6S        1935.426         0.192         539.434       2129.761        506.082        539.434         0.102          1.505       0.00221336   
    L20G017T34-4_G028T64-0_C9S        1487.058         0.318         772.036       2113.954        985.685        772.036         0.117          0.731       0.00253238   
    L20G017T34-4_G028T64-1_C9S         775.612         0.323         704.79        1121.166        534.914        704.79          0.116          0.416       0.00249565   
    L20G017T34-4_G038T64-0_C9S        3541.538         0.216         1276.16        4020.0        1107.551        1276.16         0.155          1.141       0.00334311   
    L20G017T34-4_G048T64-0_C9S        3332.615         0.101         680.803       3410.002        383.104        680.803         0.153          2.223       0.00330772   
    L20G017T34-4_G058T64-2_C9S        3605.823         0.073         749.765       3647.762        287.256        749.765         0.161          2.241        0.0034683   
    L20G017T34-4_G058T64-6_C9S        1784.808         0.305        1243.987       2437.256       1069.587       1243.987         0.133          0.55        0.00287153   
    L20G017T34-4_G067T64-0_C9S        3139.052         0.238        1289.231       3687.241       1151.658       1289.231         0.153          0.983       0.00331538   
    L20G017T34-4_G068T64-0_C9S        4121.892         0.179         874.766       4470.859        974.767        874.766         0.169          1.998       0.00365513   
    L20G017T34-4_G068T64-3_C9S        1496.125         0.311        1029.983        2080.14        938.931       1029.983         0.127          0.554       0.00274684   
    L20G017T34-4_G123T64-2_C9S        1611.303         0.276         867.81        2040.737        777.961        867.81          0.11           0.728       0.00236736   
     L20G017T34-4_G12T64-0_C9S        3138.747         0.179        1137.907       3404.479        742.268       1137.907         0.168          1.17        0.00363554   
     L20G017T34-4_G12T64-1_C9S        3709.615         0.222        1222.783       4247.784       1212.093       1222.783         0.17           1.241       0.00366162   
     L20G017T34-4_G12T64-2_C9S        2183.927         0.24          993.581       2574.108        812.876        993.581         0.132          0.886        0.0028481   
     L20G017T34-4_G17T64-1_C9S        2389.143         0.132         551.731       2489.073        378.523        551.731         0.147          1.913       0.00318365   
           L20G017T34-5S              1123.965         0.365         710.573       1936.556       1113.139        710.573         0.073          0.579       0.00157126   
    L20G017T34-5_G0125T64-2_C9S       3303.466         0.306        1800.766       4524.331       1994.878       1800.766         0.179          0.702       0.00386271   
    L20G017T34-5_G0128T64-2_C9S       2453.531         0.329         1410.06       3622.121       1775.973        1410.06         0.162          0.655       0.00350794   
    L20G017T34-5_G0128T64-3_C9S       3602.178         0.297         1677.64       4808.997       2031.681        1677.64         0.171          0.828       0.00370123   
    L20G017T34-5_G048T64-1_C9S        4325.875         0.194        1019.842       4771.482       1148.471       1019.842         0.173          1.776       0.00374209   
    L20G017T34-5_G058T64-7_C9S        4632.146         0.173        1082.512        4993.58       1044.606       1082.512         0.181          1.824       0.00390267   
           L20G017T64-2S               117.348         0.158         212.266        124.745        23.408         212.266         0.082          0.239       0.00177594   
    L20G017T64-2_G027T34-0_C9S        2147.392         0.252         730.871       2586.586        871.417        730.871         0.149          1.173       0.00321254   
           L20G017T64-3S               827.88          0.276         392.893       1048.521        399.713        392.893         0.087          0.826       0.00188004   
           L20G017T64-6S               117.044         0.158         211.912        124.422        23.348         211.912         0.082          0.238       0.00177594   
    L20G017T64-6_G027T34-3_C9S        2147.029         0.253         731.318       2591.078        877.567        731.318         0.149          1.172       0.00321254   
           L20G017T64-7S               828.185         0.276         392.173       1048.908        399.86         392.173         0.087          0.828       0.00188004   
          L20G018T64-10S              1621.061         0.19          676.063       1779.696        417.459        676.063         0.119          1.007       0.00256157   
           L20G018T64-1S               406.105        -0.237         464.299        446.669        -85.578        464.299         0.086          0.573       0.00186634   
           L20G018T64-3S               406.484        -0.237         465.831        447.086        -85.658        465.831         0.086          0.572       0.00186634   
           L20G018T64-9S              1622.628         0.191         676.077       1783.476        421.068        676.077         0.119          1.008       0.00256157   
           L20G01T34-0S               2308.944         0.333        1446.434       3459.096       1726.955       1446.434         0.119          0.599        0.002561    
     L20G01T34-0_G014T64-3_C9S        4757.808         0.319        2542.615       6785.794       3178.661       2542.615         0.21           0.709       0.00452727   
     L20G01T34-0_G015T64-1_C9S        4155.551         0.319        2319.652       5926.829       2776.297       2319.652         0.199          0.679       0.00430017   
     L20G01T34-0_G018T64-3_C9S        4033.778         0.322        2496.945       5811.125       2759.856       2496.945         0.197          0.611       0.00426025   
     L20G01T34-0_G01T34-8_C6S         4350.018         0.33         3275.909       6445.184       3174.493       3275.909         0.243          0.499       0.00524733   
     L20G01T34-0_G01T64-1_C9S         3587.731         0.301        1837.535       4843.248       2085.576       1837.535         0.158          0.75        0.00341506   
     L20G01T34-0_G025T64-0_C9S        3584.598         0.309        2269.891       4953.538       2215.113       2269.891         0.182          0.603       0.00392751   
     L20G01T34-0_G048T64-1_C9S        5474.634         0.272        2096.041        6871.23       2567.273       2096.041         0.214          1.027       0.00461363   
     L20G01T34-0_G058T64-7_C9S         6027.75         0.288         2415.0        7858.751        3178.82        2415.0          0.221          0.969       0.00476323   
     L20G01T34-0_G08T64-1_C9S         3609.014         0.328        2864.671       5308.861        2591.23       2864.671         0.227          0.474       0.00489542   
           L20G01T34-10S              2310.338         0.334        1445.721       3474.208       1742.321       1445.721         0.119          0.599        0.002561    
    L20G01T34-10_G012T64-0_C9S        4185.606         0.275        1697.307       5289.001       2006.173       1697.307         0.161          0.967       0.00348338   
    L20G01T34-10_G012T64-2_C9S        3998.885         0.276        1731.032       5064.642        1930.72       1731.032         0.159          0.905       0.00343571   
    L20G01T34-10_G014T64-2_C9S        4758.326         0.319        2544.068       6786.533       3179.007       2544.068         0.21           0.709       0.00452727   
    L20G01T34-10_G015T64-10_C9S       4154.941         0.319        2319.045       5925.959        2775.89       2319.045         0.199          0.679       0.00430017   
    L20G01T34-10_G018T64-1_C9S        4034.391         0.321        2496.217       5792.445       2738.402       2496.217         0.197          0.612       0.00426025   
    L20G01T34-10_G025T64-3_C9S        3587.281         0.309        2270.379       4957.246       2216.771       2270.379         0.182          0.604       0.00392751   
    L20G01T34-10_G048T64-0_C9S        5477.015         0.271        2096.027       6858.994       2549.777       2096.027         0.214          1.028       0.00461363   
    L20G01T34-10_G058T64-2_C9S        6025.413         0.288        2414.039       7855.704       3177.588       2414.039         0.221          0.969       0.00476323   
     L20G01T34-10_G08T64-1_C9S        3611.623         0.328        2864.492       5312.698       2593.103       2864.492         0.227          0.475       0.00489542   
           L20G01T34-14S               895.55          0.347         688.056       1418.777        753.929        688.056         0.08           0.483       0.00173256   
    L20G01T34-14_G0128T64-2_C9S       2247.457         0.315        1424.899       3164.131       1455.038       1424.899         0.17            0.6        0.00366925   
    L20G01T34-14_G025T64-0_C9S        1892.912         0.321        1504.881        2717.78       1284.842       1504.881         0.144          0.476       0.00310014   
     L20G01T34-14_G02T34-6_C6S         2183.91         0.313        1684.428       3055.309       1392.011       1684.428         0.152          0.494       0.00328463   
    L20G01T34-14_G046T64-1_C9S        3005.671         0.213        1041.192       3397.375        919.493       1041.192         0.157          1.19        0.00339932   
    L20G01T34-14_G048T64-1_C9S        3881.951         0.167        1110.631       4160.543        834.106       1110.631         0.181          1.498       0.00391152   
    L20G01T34-14_G058T64-7_C9S        4174.018         0.144         1171.62        4386.54        737.923        1171.62         0.189          1.557        0.0040721   
    L20G01T34-14_G067T64-1_C9S         3591.12         0.263        1714.755       4420.951       1577.626       1714.755         0.181          0.829       0.00391325   
    L20G01T34-14_G068T64-2_C9S        4912.565         0.23         1513.981       5695.084       1701.129       1513.981         0.197          1.319        0.0042583   
           L20G01T34-15S               366.772         0.424         720.871        976.034        718.47         720.871         0.077          0.179       0.00165981   
