         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-2_G058T64-2_C9S        15777.356        0.233        4827.628       18379.143      5583.234       4827.628         0.455          1.325       0.00983473   
    L20G015T34-2_G058T64-6_C9S        8555.341         0.305        4821.065       11682.802      5126.985       4821.065         0.38           0.68        0.00819842   
    L20G015T34-2_G068T64-3_C9S        7326.127         0.313        4178.135       10249.315       4669.63       4178.135         0.362          0.668       0.00782474   
           L20G015T34-6S              2004.942         0.333        1351.881       3003.662       1499.579       1351.881         0.161          0.556       0.00347097   
    L20G015T34-6_G0125T64-2_C9S       11483.265        0.278        5281.515       14611.297      5625.956       5281.515         0.406          0.851       0.00877963   
    L20G015T34-6_G0128T64-2_C9S       8339.524         0.282        3926.897       10712.509       4207.42       3926.897         0.381          0.828        0.0082302   
    L20G015T34-6_G025T64-0_C9S        6058.448         0.311        3884.721       8423.375       3802.133       3884.721         0.316          0.595        0.0068352   
    L20G015T34-6_G038T64-1_C9S        12335.37         0.232        4763.386       14346.234      4333.758       4763.386         0.409          1.051       0.00884091   
    L20G015T34-6_G046T64-1_C9S        9915.333         0.216        2936.907       11254.895      3100.838       2936.907         0.358          1.388       0.00773457   
    L20G015T34-6_G048T64-1_C9S        12199.734        0.212        3559.286       13770.556      3704.769       3559.286         0.402          1.414       0.00868551   
    L20G015T34-6_G058T64-7_C9S        13600.385        0.204         4189.15       15188.542      3892.541        4189.15         0.424          1.348        0.0091608   
    L20G015T34-6_G067T64-1_C9S        11497.887        0.245         4663.84       13671.793      4436.542        4663.84         0.397          0.99        0.00857228   
    L20G015T34-6_G068T64-2_C9S        13891.306        0.218        4006.058       15813.334      4408.321       4006.058         0.425          1.423       0.00918184   
     L20G015T34-6_G12T64-0_C9S        14505.16         0.227        5125.832       16736.507       4914.86       5125.832         0.457          1.153       0.00987477   
     L20G015T34-6_G12T64-1_C9S        13247.075        0.225        4921.065       15237.823      4423.884       4921.065         0.448          1.099        0.0096736   
     L20G015T34-6_G12T64-2_C9S         9277.45         0.261        4143.065       11374.441      4017.225       4143.065         0.37           0.888       0.00798462   
          L20G015T64-10S              2387.964        -0.427         432.423       3207.653       -959.823        432.423         0.242          4.819       0.00522332   
   L20G015T64-10_G015T34-11_C9S       6500.875         0.12         1962.589       6720.829        916.477       1962.589         0.361          1.479        0.0077923   
    L20G015T64-10_G017T34-0_C9S        9109.49         0.231        3425.753       10577.428      3177.355       3425.753         0.409          1.08        0.00883917   
    L20G015T64-10_G017T34-4_C9S       6056.931         0.09         1736.888       6166.712        609.895       1736.888         0.351           1.6        0.00758675   
    L20G015T64-10_G025T34-2_C9S       9032.573         0.075        1991.352       9143.781        741.388       1991.352         0.356          2.11        0.00768764   
    L20G015T64-10_G025T34-5_C9S       10636.256        0.158        2603.477       11306.709      2121.686       2603.477         0.395          1.764       0.00852551   
    L20G015T64-10_G027T34-1_C9S       8247.429         0.039        1786.307       8273.619        335.766       1786.307         0.346          2.222       0.00747842   
    L20G015T64-10_G027T34-3_C9S       10679.703        0.161        2662.207       11383.065      2184.355       2662.207         0.404          1.728       0.00873655   
          L20G015T64-14S              3862.027         0.304        2285.749       5258.488       2296.811       2285.749         0.241          0.648        0.0052126   
          L20G015T64-17S              1010.397         0.244         895.457       1199.288        387.072        895.457         0.16           0.454       0.00346603   
    L20G015T64-17_G017T34-0_C9S       7202.245         0.318        3715.437       10238.48       4773.954       3715.437         0.324          0.735       0.00699818   
    L20G015T64-17_G025T34-5_C9S       7728.726         0.244        2622.633       9173.591       2960.789       2622.633         0.31           1.184       0.00669847   
    L20G015T64-17_G027T34-3_C9S       7813.347         0.245        2679.575       9290.617       3014.836       2679.575         0.319          1.171       0.00689556   
          L20G015T64-18S              2693.255         0.32         1459.891       3853.984        1813.64       1459.891         0.186          0.699       0.00402294   
           L20G015T64-1S              2395.131        -0.425         433.474       3208.519       -956.927        433.474         0.242          4.805       0.00522332   
    L20G015T64-1_G025T34-1_C9S        10634.603        0.158        2603.837       11304.952      2121.357       2603.837         0.395          1.763       0.00852551   
    L20G015T64-1_G025T34-4_C9S        9033.923         0.075         1994.32       9145.148        741.498        1994.32         0.356          2.107       0.00768764   
    L20G015T64-1_G027T34-0_C9S        10673.419        0.162        2664.228       11386.618      2201.232       2664.228         0.404          1.724       0.00873655   
    L20G015T64-1_G027T34-2_C9S        8251.862         0.039        1787.913       8278.066        335.946       1787.913         0.346          2.221       0.00747842   
           L20G015T64-3S              3843.896         0.308        2287.193       5295.888       2357.129       2287.193         0.241          0.642       0.00521072   
           L20G015T64-7S              1010.313         0.244         894.644       1199.188        387.04         894.644         0.16           0.454       0.00346603   
    L20G015T64-7_G025T34-1_C9S        7729.626         0.244        2621.814       9174.659       2961.133       2621.814         0.31           1.185       0.00669847   
    L20G015T64-7_G027T34-0_C9S        7818.597         0.245        2678.719       9296.859       3016.862       2678.719         0.319          1.172       0.00689556   
           L20G015T64-8S               2693.01         0.32         1459.898       3853.634       1813.475       1459.898         0.186          0.699       0.00402477   
          L20G0167T64-0S               413.112          0.2          512.655        459.013        114.753        512.655         0.146          0.336       0.00315908   
          L20G0167T64-1S              2409.254         0.258         855.032        2936.03       1020.884        855.032         0.173          1.12        0.00374699   
          L20G0167T64-2S               766.814         0.261         535.919        940.138        332.038        535.919         0.152          0.567       0.00329236   
          L20G0167T64-3S               768.302         0.262          537.2         943.891        335.094         537.2          0.152          0.567       0.00329236   
          L20G0167T64-4S               415.537         0.201         514.19         462.288        116.295        514.19          0.146          0.336       0.00315908   
          L20G0167T64-5S              2407.616         0.258         855.387       2934.034        1020.19        855.387         0.173          1.119       0.00374666   
          L20G0168T64-0S              6267.571         0.184        1058.606       6834.719       1541.162       1058.606         0.267           0.4        0.00576963   
          L20G0168T64-3S              6259.892         0.184        1057.776       6826.345       1539.274       1057.776         0.267          2.499        0.0057701   
          L20G0178T64-0S              1438.542         0.04          201.247       1443.353         60.14         201.247         0.203          3.437       0.00439461   
          L20G0178T64-1S              5925.142         0.203        2310.186       6608.532       1683.227       2310.186         0.32           1.066       0.00691735   
          L20G0178T64-2S              5938.821         0.204         2310.49       6632.314       1699.739        2310.49         0.32           1.067       0.00691735   
          L20G0178T64-3S               1437.17         0.039         201.711       1441.734        58.509         201.711         0.203          3.429       0.00439461   
           L20G017T34-0S               3944.31         0.351        2355.856       6358.346       3438.797       2355.856         0.209          0.62         0.0045179   
    L20G017T34-0_G0125T64-5_C9S       13364.795        0.289        6155.587       17468.939      7100.596       6155.587         0.453          0.842       0.00978894   
    L20G017T34-0_G0128T64-1_C9S       13199.048        0.278        5709.626       16794.458      6466.564       5709.626         0.434          0.904       0.00936419   
    L20G017T34-0_G0134T64-0_C9S       6431.057         0.322        3537.623       9264.684       4400.042       3537.623         0.31           0.688       0.00670484   
    L20G017T34-0_G0135T64-1_C9S       6602.492         0.331        3742.614       9818.367       4857.817       3742.614         0.328          0.663       0.00709175   
    L20G017T34-0_G0137T64-1_C9S       7052.932         0.327        3984.252       10338.029      5023.084       3984.252         0.349          0.667       0.00754578   
    L20G017T34-0_G0138T64-2_C9S       9651.467         0.281        4904.635       12367.986      4833.663       4904.635         0.427          0.768       0.00922021   
    L20G017T34-0_G0145T64-0_C9S       6406.367         0.323        3610.386       9260.563        4418.26       3610.386         0.322          0.671       0.00695208   
    L20G017T34-0_G0156T64-1_C9S       6835.366         0.321        3529.415       9813.992       4639.605       3529.415         0.322          0.733       0.00696181   
    L20G017T34-0_G0158T64-3_C9S       11339.15         0.275        5723.081       14328.338      5434.887       5723.081         0.453          0.777       0.00978836   
    L20G017T34-0_G0158T64-4_C9S       9398.184         0.296        4532.947       12512.712      5261.027       4532.947         0.396           0.8        0.00856304   
    L20G017T34-0_G0158T64-5_C9S       7681.234         0.292        3993.148       10118.32       4173.092       3993.148         0.401          0.744       0.00865498   
    L20G017T34-0_G0167T64-4_C9S        6725.59         0.318        3380.472       9560.882       4458.007       3380.472         0.309          0.755       0.00668347   
    L20G017T34-0_G0178T64-2_C9S       12039.76         0.272        6031.486       15111.141      5645.921       6031.486         0.466          0.785       0.01007229   
    L20G017T34-0_G0178T64-3_C9S       6854.018          0.3         3607.123       9226.563       3954.241       3607.123         0.388          0.731       0.00837248   
    L20G017T34-0_G017T64-6_C9S        8187.161         0.309        4136.057       11313.797      5059.281       4136.057         0.358          0.756       0.00773308   
    L20G017T34-0_G018T64-10_C9S       11980.302        0.269        5262.235       14937.625      5496.882       5262.235         0.425          0.897       0.00917766   
    L20G017T34-0_G018T64-3_C9S         8984.78          0.3         4814.245       12094.896      5183.527       4814.245         0.39           0.718       0.00843169   
    L20G017T34-0_G027T34-0_C6S        11667.499        0.277        5747.225       14811.202      5674.555       5747.225         0.383          0.795       0.00828201   
    L20G017T34-0_G027T34-2_C6S        8852.694         0.267        3487.414       10990.486      4003.356       3487.414         0.344          1.002       0.00743188   
    L20G017T34-0_G028T64-0_C9S        10546.854        0.282         4092.68       13547.928      5321.052        4092.68         0.366          1.005       0.00789654   
    L20G017T34-0_G028T64-1_C9S        6147.587         0.318        3890.461       8739.212       4074.882       3890.461         0.366          0.599       0.00790475   
    L20G017T34-0_G048T64-0_C9S        14819.238        0.241        4315.886       17497.101      5555.733       4315.886         0.438          1.383       0.00946043   
    L20G017T34-0_G058T64-2_C9S        16172.113        0.233        4876.181       18838.998      5722.929       4876.181         0.46           1.345       0.00993572   
    L20G017T34-0_G058T64-6_C9S        8971.825         0.31         5057.829       12435.836      5587.115       5057.829         0.389          0.677       0.00840698   
    L20G017T34-0_G068T64-3_C9S        7754.885         0.317        4409.365       10988.267      5099.972       4409.365         0.372          0.668        0.0080333   
           L20G017T34-1S              1661.165         0.331        1139.463       2470.268        1222.21       1139.463         0.151          0.548       0.00326103   
    L20G017T34-1_G0128T64-2_C9S       7779.019         0.28         3628.527       9944.769        3867.41       3628.527         0.371          0.837       0.00802026   
    L20G017T34-1_G038T64-1_C9S        11805.847        0.23          4501.61       13686.393      4088.143        4501.61         0.402          1.066       0.00867892   
    L20G017T34-1_G048T64-1_C9S        11708.483        0.198        3263.709       12977.207      3203.849       3263.709         0.393          1.497       0.00849384   
    L20G017T34-1_G058T64-7_C9S        13139.148        0.191        3932.737       14441.606      3409.576       3932.737         0.415          1.403       0.00896913   
    L20G017T34-1_G067T64-1_C9S        11091.002        0.242        4450.323       13118.032      4188.079       4450.323         0.388          1.003       0.00838002   
    L20G017T34-1_G068T64-2_C9S        13444.268        0.208        3741.239       15093.243      3963.882       3741.239         0.416          1.487       0.00899018   
     L20G017T34-1_G12T64-0_C9S        14110.216        0.224        4899.283       16205.965       4678.01       4899.283         0.448          1.176        0.009675    
     L20G017T34-1_G12T64-1_C9S        12682.158        0.219        4669.998       14457.865      4054.126       4669.998         0.439          1.114       0.00947384   
     L20G017T34-1_G12T64-2_C9S        8922.311         0.258        3940.387       10873.147       3780.69       3940.387         0.36            0.9        0.00778485   
           L20G017T34-4S               1661.56         0.332        1141.704       2479.985       1232.567       1141.704         0.151          0.546       0.00326103   
    L20G017T34-4_G0135T64-1_C9S        4290.64         0.324        2531.281       6223.549       2982.885       2531.281         0.279          0.64        0.00603391   
    L20G017T34-4_G0137T64-1_C9S       4741.537         0.317        2723.158        6718.51       3118.254       2723.158          0.3           0.661       0.00648673   
    L20G017T34-4_G0138T64-2_C9S       7623.047         0.245        3495.752       9064.337       2941.407       3495.752         0.383          0.876       0.00826855   
    L20G017T34-4_G0145T64-0_C9S       4196.247         0.315         2720.86       5907.778       2716.715        2720.86         0.278          0.586       0.00599996   
    L20G017T34-4_G0156T64-1_C9S       4582.195         0.296        2227.878        6100.72       2565.075       2227.878         0.267          0.794       0.00577181   
    L20G017T34-4_G0158T64-3_C9S       9417.739         0.235        4249.492       11006.906      3381.206       4249.492         0.422          0.897       0.00910996   
    L20G017T34-4_G0158T64-5_C9S       5263.997         0.241        2409.501       6215.211       1973.473       2409.501         0.345          0.88        0.00745066   
    L20G017T34-4_G0167T64-1_C9S       5053.362         0.298        2986.198       6764.901        2871.71       2986.198          0.3           0.652       0.00647459   
    L20G017T34-4_G0167T64-4_C9S       4278.213         0.289        2022.717       5591.993       2272.976       2022.717         0.252          0.82        0.00543682   
    L20G017T34-4_G0178T64-2_C9S       9967.614         0.231        4511.707       11573.833      3476.665       4511.707         0.441          0.897       0.00953368   
    L20G017T34-4_G0178T64-3_C9S       4317.097         0.243        1980.566       5115.092       1641.965       1980.566         0.329          0.877       0.00711565   
    L20G017T34-4_G017T64-6_C9S        5827.805         0.281        2656.815       7468.109       2918.691       2656.815          0.3           0.856       0.00648642   
    L20G017T34-4_G018T64-10_C9S       9484.638         0.236        3992.237       11103.547      3429.891       3992.237         0.374          0.961       0.00808438   
    L20G017T34-4_G018T64-3_C9S        5854.419         0.244        2722.101       6948.887       2242.763       2722.101         0.336          0.864       0.00726139   
    L20G017T34-4_G027T34-0_C6S        8892.088         0.244        2835.607       10554.44        3406.46       2835.607         0.343          1.26        0.00741334   
    L20G017T34-4_G027T34-2_C6S         6423.82         0.202        1890.032       7155.591       1811.315       1890.032         0.286          1.414        0.0061761   
    L20G017T34-4_G028T64-0_C9S        6041.108         0.293        2900.022       7978.792       3306.628       2900.022         0.322          0.806       0.00694442   
    L20G017T34-4_G028T64-1_C9S        3999.754         0.285        2636.972       5175.684       2063.035       2636.972         0.308          0.59        0.00664787   
    L20G017T34-4_G038T64-0_C9S        11800.276        0.23         4500.191       13679.935      4086.214       4500.191         0.402          1.066       0.00867891   
    L20G017T34-4_G048T64-0_C9S        11703.867        0.199        3263.812       12988.118      3226.761       3263.812         0.393          1.495       0.00849384   
    L20G017T34-4_G058T64-2_C9S        13136.259        0.191         3927.63       14438.431      3408.826        3927.63         0.415          1.404       0.00896913   
    L20G017T34-4_G058T64-6_C9S        6607.058         0.284        3613.412       8528.494       3382.811       3613.412         0.331          0.712        0.0071501   
    L20G017T34-4_G067T64-0_C9S        11096.544        0.241        4449.582       13101.71       4160.095       4449.582         0.388          1.005       0.00838002   
    L20G017T34-4_G068T64-0_C9S        13446.548        0.208        3739.291       15095.803      3964.554       3739.291         0.416          1.488         0.00899    
    L20G017T34-4_G068T64-3_C9S        5218.223         0.287        2889.046       6786.159       2731.595       2889.046         0.314          0.702       0.00677643   
    L20G017T34-4_G123T64-2_C9S        6806.969         0.262        3216.567       8362.648       2968.853       3216.567         0.308          0.838       0.00664626   
     L20G017T34-4_G12T64-0_C9S        12695.691        0.218        4667.008       14452.291       4028.9        4667.008         0.439          1.117        0.0094776   
     L20G017T34-4_G12T64-1_C9S        14108.893        0.224         4897.36       16204.445      4677.572        4897.36         0.448          1.177        0.009675    
     L20G017T34-4_G12T64-2_C9S        8927.211         0.258        3939.004       10879.118      3782.766       3939.004         0.36           0.901       0.00778109   
     L20G017T34-4_G17T64-1_C9S        9320.414         0.158        2247.305       9907.923       1859.207       2247.305         0.378          1.791       0.00817475   
           L20G017T34-5S              3944.377         0.351        2354.738       6358.454       3438.855       2354.738         0.209          0.62        0.00451791   
    L20G017T34-5_G0125T64-2_C9S       13353.18         0.289        6155.363       17453.757      7094.425       6155.363         0.453          0.841       0.00978925   
    L20G017T34-5_G0128T64-2_C9S       10621.075        0.303         5254.76       14419.846      6268.599        5254.76         0.429          0.776       0.00927713   
    L20G017T34-5_G0128T64-3_C9S       13196.917        0.278        5707.092       16791.746       6465.52       5707.092         0.434          0.905       0.00936419   
    L20G017T34-5_G048T64-1_C9S        14823.044        0.241        4316.552       17501.595       5557.16       4316.552         0.438          1.384       0.00946043   
    L20G017T34-5_G058T64-7_C9S        16174.703        0.233         4876.73       18842.015      5723.845        4876.73         0.46           1.345       0.00993572   
           L20G017T64-2S              1191.415         0.259         944.652       1454.817        508.499        944.652         0.196          0.501       0.00422622   
    L20G017T64-2_G027T34-0_C9S        7998.651         0.247        3240.605       9545.414       3131.099       3240.605         0.355          0.99        0.00766138   
           L20G017T64-3S              3640.105         0.285        1664.382       4710.298       1877.531       1664.382         0.222          0.851       0.00479529   
           L20G017T64-6S              1192.065         0.26          945.456       1458.545        512.462        945.456         0.196           0.5        0.00422622   
    L20G017T64-6_G027T34-3_C9S        7984.112         0.246        3235.386       9510.782       3102.987       3235.386         0.355          0.99        0.00766138   
           L20G017T64-7S              3634.921         0.284        1665.211       4692.013       1861.078       1665.211         0.222          0.85        0.00479652   
          L20G018T64-10S              5697.773         0.232        2221.613       6626.602       2001.786       2221.613         0.284          1.041       0.00614346   
           L20G018T64-1S              1968.906        -0.034        1586.379       1973.318        -64.887       1586.379         0.241          0.642        0.0052137   
           L20G018T64-3S              1964.161        -0.035        1585.805       1968.821        -66.579       1585.805         0.241          0.642        0.0052137   
           L20G018T64-9S              5691.317         0.232        2219.777       6619.093       1999.518       2219.777         0.284          1.041       0.00614346   
           L20G01T34-0S                7589.9          0.322        4392.596       10934.132      5192.906       4392.596         0.309          0.654        0.0066647   
     L20G01T34-0_G015T64-1_C9S        14261.901        0.304         7443.89       19418.827      8481.787        7443.89         0.499          0.735       0.01077744   
     L20G01T34-0_G018T64-3_C9S        13760.291         0.3         7362.774       18523.469      7938.629       7362.774         0.487          0.719       0.01052783   
     L20G01T34-0_G01T64-1_C9S         11624.24         0.293        5662.326       15352.712      6362.581       5662.326         0.399          0.794        0.008609    
     L20G01T34-0_G025T64-0_C9S        13676.295        0.29         7093.828       17922.055      7320.276       7093.828         0.463          0.747       0.00999996   
           L20G01T34-10S              7585.611         0.322        4392.628       10927.953      5189.972       4392.628         0.309          0.653        0.0066647   
    L20G01T34-10_G012T64-0_C9S        13672.101        0.269        5442.168       17047.042      6273.125       5442.168         0.423          0.99        0.00913415   
    L20G01T34-10_G012T64-2_C9S        12304.764        0.275        5254.506       15548.504      5897.708       5254.506         0.405          0.918       0.00874006   
    L20G01T34-10_G015T64-10_C9S       14253.461        0.304        7446.375       19407.335      8476.767       7446.375         0.499          0.734       0.01077744   
    L20G01T34-10_G018T64-1_C9S        13762.366         0.3         7361.559       18526.262      7939.827       7361.559         0.487          0.719       0.01052783   
    L20G01T34-10_G025T64-3_C9S        13668.245        0.29         7091.139       17911.506      7315.967       7091.139         0.463          0.747       0.00999996   
           L20G01T34-14S              3004.398         0.338        2191.231       4587.904       2342.465       2191.231         0.216          0.512       0.00465772   
    L20G01T34-14_G0128T64-2_C9S       10049.106        0.284        5002.312       12971.544      5145.138       5002.312         0.436          0.782       0.00941695   
    L20G01T34-14_G025T64-0_C9S        7548.686         0.309        4817.635       10431.491      4664.733       4817.635         0.371          0.599       0.00802195   
     L20G01T34-14_G02T34-6_C6S        9025.914         0.298        5381.852       12082.93       5129.221       5381.852         0.394          0.646       0.00851367   
    L20G01T34-14_G046T64-1_C9S        11037.037        0.235        4051.152       12899.447      3962.575       4051.152         0.409          1.103       0.00884459   
    L20G01T34-14_G048T64-1_C9S        13624.552        0.241        4878.944       16086.533      5107.845       4878.944         0.455          1.125       0.00981744   
    L20G01T34-14_G058T64-7_C9S        14971.858        0.231        5442.798       17384.48       5222.126       5442.798         0.477          1.117       0.01029273   
    L20G01T34-14_G067T64-1_C9S        12796.262        0.256        5719.818       15532.687      5344.581       5719.818         0.448          0.891        0.0096821   
           L20G01T34-15S              1230.931         0.41         2040.468       2861.502       1988.502       2040.468         0.189          0.214       0.00409314   
    L20G01T34-15_G018T64-1_C9S        5463.365         0.349        4637.893       8730.162       4680.225       4637.893         0.373          0.437       0.00805733   
    L20G01T34-15_G018T64-3_C9S        5454.174         0.348        4638.183       8677.869       4631.746       4638.183         0.373          0.436       0.00805733   
    L20G01T34-15_G028T64-1_C9S        3765.974         0.32         2916.458        5389.02       2536.009       2916.458         0.35           0.489       0.00756808   
    L20G01T34-15_G048T64-1_C9S        12634.585        0.224        4265.886       14511.163      4188.789       4265.886         0.428          1.21        0.00925476   
    L20G01T34-15_G058T64-5_C9S        14938.856        0.255        5471.287       18098.134      6194.663       5471.287         0.455          1.088       0.00983603   
    L20G01T34-15_G058T64-6_C9S        7153.146         0.314        5036.664       10038.825      4595.031       5036.664         0.404          0.54        0.00873185   
    L20G01T34-15_G058T64-7_C9S        14559.911        0.256        5328.887       17673.485      6081.199       5328.887         0.446          1.088       0.00963658   
     L20G01T34-15_G08T64-1_C9S        7020.445         0.339        5600.141       10762.909      5519.858       5600.141         0.411          0.468       0.00887882   
    L20G01T34-15_G158T64-2_C9S        11667.268        0.207        3968.401       13080.895      3414.559       3968.401         0.378          1.218       0.00815862   
     L20G01T34-15_G18T64-2_C9S        12485.226        0.197        4043.568       13821.182      3390.751       4043.568         0.397          1.29        0.00857152   
           L20G01T34-16S              3011.279         0.338        2193.279       4598.412        2347.83       2193.279         0.216          0.513       0.00465772   
    L20G01T34-16_G012T64-0_C9S        8534.695         0.232        2813.274       9925.988       2998.475       2813.274         0.33           1.231       0.00712717   
    L20G01T34-16_G012T64-2_C9S        8401.699         0.262        3651.879       10321.841      3664.393       3651.879         0.325          0.912        0.0070152   
    L20G01T34-16_G0134T64-0_C9S        5891.64         0.307        3571.349       8092.944       3585.186       3571.349         0.318          0.631       0.00686445   
    L20G01T34-16_G0135T64-1_C9S       5905.952         0.316        3530.678       8341.465       3853.659       3530.678         0.335          0.636       0.00723711   
    L20G01T34-16_G0137T64-1_C9S       6375.225         0.311        3723.087       8863.806       4000.934       3723.087         0.356          0.653       0.00769115   
    L20G01T34-16_G0138T64-2_C9S       8998.978         0.246        4237.699       10719.704       3497.41       4237.699         0.417          0.852       0.00900324   
    L20G01T34-16_G0145T64-0_C9S        5892.31         0.316        3894.887       8322.197       3844.758       3894.887         0.337          0.575       0.00728511   
    L20G01T34-16_G0158T64-3_C9S       11152.932        0.258        5470.278       13591.486      4725.881       5470.278         0.452          0.81        0.00975332   
    L20G01T34-16_G0167T64-1_C9S       6817.708         0.305        4297.144       9309.966       4085.668       4297.144         0.361          0.608       0.00779467   
    L20G01T34-16_G0178T64-2_C9S       11796.779        0.257        5851.758       14347.648       4962.78       5851.758         0.471          0.802        0.0101769   
    L20G01T34-16_G018T64-3_C9S        7607.458         0.263        3955.326       9365.379       3342.055       3955.326         0.373          0.761       0.00804852   
    L20G01T34-16_G025T64-3_C9S        7550.408         0.309        4818.223       10433.871      4665.798       4818.223         0.371          0.599       0.00802195   
    L20G01T34-16_G028T64-0_C9S        8597.434         0.305        4698.863       11740.282       5152.21       4698.863         0.381          0.701       0.00822682   
    L20G01T34-16_G028T64-1_C9S        5182.155         0.292        3377.256       6826.338       2815.382       3377.256         0.357          0.594       0.00771758   
     L20G01T34-16_G02T34-5_C6S        9037.319         0.298        5385.367       12098.197      5135.702       5385.367         0.394          0.646       0.00851367   
     L20G01T34-16_G02T34-6_C6S        9009.115         0.301        5430.583       12161.83       5237.069       5430.583         0.406          0.638       0.00877699   
    L20G01T34-16_G046T64-0_C9S        11034.513        0.235        4053.365       12896.498      3961.669       4053.365         0.409          1.102       0.00884459   
    L20G01T34-16_G048T64-0_C9S        13625.54         0.241        4877.751        16087.7       5108.216       4877.751         0.455          1.125       0.00981744   
    L20G01T34-16_G058T64-2_C9S        14970.848        0.232        5442.067       17411.337      5259.675       5442.067         0.477          1.116       0.01029273   
    L20G01T34-16_G058T64-6_C9S        8155.596         0.293        4589.595       10771.502      4464.003       4589.595         0.381          0.687        0.0082198   
    L20G01T34-16_G067T64-0_C9S        12808.781        0.255        5718.679       15517.59        5311.39       5718.679         0.448          0.892        0.0096821   
    L20G01T34-16_G068T64-3_C9S        6988.336          0.3         3993.405       9407.375       4031.732       3993.405         0.363          0.673       0.00784703   
     L20G01T34-16_G08T64-1_C9S        11556.403        0.303        6943.522       15689.706      6820.633       6943.522         0.481          0.639       0.01038513   
           L20G01T34-6S               3316.779         0.284        1929.906       4281.351       1698.189       1929.906         0.206          0.669       0.00445413   
     L20G01T34-6_G012T64-0_C9S        8905.757         0.228         3323.11       10291.789      3039.544        3323.11         0.294          1.091       0.00634181   
     L20G01T34-6_G012T64-2_C9S        8119.561         0.182        2313.837       8835.096       1965.755       2313.837         0.288          1.484       0.00622984   
    L20G01T34-6_G0156T64-1_C9S        4296.932         0.285        2870.081       5560.232       2216.316       2870.081         0.315          0.583       0.00681148   
    L20G01T34-6_G0167T64-4_C9S        4267.536         0.295        2801.835       5666.471       2371.077       2801.835         0.32           0.588       0.00690919   
     L20G01T34-6_G046T64-1_C9S        10507.006        0.242        4548.178       12427.303      3967.556       4548.178         0.386          0.93        0.00833094   
           L20G01T34-7S               3317.856         0.283         1929.46       4272.286       1686.272        1929.46         0.206          0.67        0.00445413   
     L20G01T34-7_G012T64-0_C9S        9160.949         0.204        2764.933        10230.7       2621.938       2764.933         0.318          1.376        0.0068594   
    L20G01T34-7_G0156T64-0_C9S        4280.971         0.285        2847.917       5539.579       2208.084       2847.917         0.315          0.585       0.00681154   
    L20G01T34-7_G0167T64-0_C9S        4266.057         0.295        2801.628       5664.507       2370.255       2801.628         0.32           0.588       0.00690919   
     L20G01T34-7_G046T64-0_C9S        10510.765        0.242        4551.131       12431.749      3968.975       4551.131         0.386          0.93        0.00833231   
           L20G01T34-8S               7766.661         0.334        4992.473       11679.242      5857.158       4992.473         0.378          0.583       0.00817525   
     L20G01T34-8_G012T34-4_C6S        11436.144        0.321        6592.112       16419.637       7762.45       6592.112         0.471          0.657       0.01017352   
     L20G01T34-8_G012T34-7_C6S        11430.914        0.321        6588.387       16412.128       7758.9        6588.387         0.471          0.657       0.01017352   
     L20G01T34-8_G012T64-2_C9S        16656.815        0.251        6386.838       20025.673      6710.873       6386.838         0.459          1.042       0.00990816   
     L20G01T34-8_G01T34-15_C6S        11599.86         0.327        6999.763       17002.813      8261.397       6999.763         0.46           0.624       0.00992849   
     L20G01T34-8_G02T34-3_C6S         13354.42         0.295        6246.156       17732.114      7419.821       6246.156         0.465          0.825       0.01004686   
           L20G01T63-0S               11095.551        0.001        2810.227       11095.573       11.107        2810.227         0.35           1.972       0.00756913   
     L20G01T63-0_G012T34-4_C9S        16119.454        0.186        5391.711       17616.937      4025.492       5391.711         0.483          1.26        0.01042845   
     L20G01T63-0_G012T34-7_C9S        18686.344        0.27         7223.251       23349.933      8636.277       7223.251         0.468          1.018       0.01009908   
     L20G01T63-0_G013T34-0_C9S        19435.969        0.201        5813.729       21622.643      5439.489       5813.729         0.471          1.392       0.01017477   
     L20G01T63-0_G013T34-1_C9S        16414.969         0.2         5618.852       18238.854      4559.714       5618.852         0.486          1.217       0.01048872   
    L20G01T63-0_G015T34-15_C9S        17528.763        0.211        5915.942       19758.606      5283.987       5915.942          0.5           1.223       0.01079787   
     L20G01T63-0_G015T34-2_C9S        20692.622        0.23          6846.49       23988.737      7165.467        6846.49         0.49           1.229       0.01058152   
     L20G01T63-0_G015T34-6_C9S        15323.678        0.177        5240.699       16586.466      3567.199       5240.699         0.469          1.242       0.01012393   
     L20G01T63-0_G017T34-0_C9S        21152.539        0.24          7279.39       24931.653      7873.153        7279.39         0.499          1.172       0.01078657   
     L20G01T63-0_G017T34-1_C9S        14860.276        0.164        5000.896       15882.209      3115.649       5000.896         0.46           1.276       0.00993227   
     L20G01T63-0_G01T34-15_C9S        17180.491        0.283        7330.373       22122.711      8731.837       7330.373         0.482          0.913       0.01041276   
     L20G01T63-0_G023T34-1_C9S        16096.642        0.134        3843.073       16793.029      2598.459       3843.073         0.448          1.847       0.00967673   
     L20G01T63-0_G025T34-1_C9S        16594.604        0.154        4084.958       17580.262       3200.19       4084.958         0.467          1.76        0.01009716   
     L20G01T63-0_G025T34-4_C9S        15139.702        0.109        3610.592       15554.524      1902.854       3610.592         0.429          1.891       0.00925929   
     L20G01T63-0_G027T34-0_C9S        16665.521        0.157        4166.156       17700.641      3296.561       4166.156         0.477          1.729        0.0103082   
