         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-2_G028T64-1_C9S        4953.843         0.318        3295.974       7042.224       3283.618       3295.974         0.331          0.57         0.0071558   
    L20G015T34-2_G048T64-0_C9S        13118.901        0.238         3795.5        15409.924      4813.073        3795.5          0.406          1.396        0.0087716   
    L20G015T34-2_G058T64-2_C9S        14285.962        0.228        4275.036       16509.333      4875.813       4275.036         0.426          1.361        0.0092083   
    L20G015T34-2_G058T64-6_C9S        7649.391         0.308        4410.931       10538.869       4690.71       4410.931         0.356          0.663       0.00767901   
    L20G015T34-2_G068T64-3_C9S        6580.114         0.316        3826.539       9293.639       4293.553       3826.539         0.34           0.653       0.00733641   
           L20G015T34-6S              1814.946         0.333        1225.432       2719.023       1357.473       1225.432         0.148          0.556       0.00319661   
    L20G015T34-6_G0125T64-2_C9S       10284.164        0.278        4789.536       13085.562      5038.485       4789.536         0.381          0.84        0.00822806   
    L20G015T34-6_G0128T64-2_C9S       7371.302         0.283        3522.345       9491.765       3746.401       3522.345         0.355          0.816       0.00767783   
    L20G015T34-6_G025T64-0_C9S         5375.9          0.311         3522.19       7474.393       3373.782        3522.19         0.294          0.582       0.00636033   
    L20G015T34-6_G038T64-1_C9S        11170.042        0.23         4292.856       12949.311      3867.976       4292.856         0.382          1.058       0.00825572   
    L20G015T34-6_G046T64-1_C9S        8940.089         0.213        2609.955       10105.176      2734.946       2609.955         0.333          1.412       0.00718885   
    L20G015T34-6_G048T64-1_C9S        11066.232        0.205        3143.617       12374.505       3190.91       3143.617         0.376          1.461       0.00812377   
    L20G015T34-6_G058T64-7_C9S        12269.48         0.194        3677.088       13533.354      3257.408       3677.088         0.396          1.397       0.00856047   
    L20G015T34-6_G067T64-1_C9S        10400.812        0.245        4217.963       12367.294      4013.228       4217.963         0.37           0.99        0.00799804   
    L20G015T34-6_G068T64-2_C9S        12683.953        0.214         3557.53       14356.959      3908.892        3557.53         0.399          1.468       0.00862324   
     L20G015T34-6_G12T64-0_C9S        12967.018        0.226        4549.874       14938.605      4361.918       4549.874         0.426          1.162       0.00920028   
     L20G015T34-6_G12T64-1_C9S        11826.79         0.222         4371.98       13542.551      3864.327        4371.98         0.418          1.107       0.00902817   
     L20G015T34-6_G12T64-2_C9S        8237.164         0.261        3688.021       10099.019      3566.771       3688.021         0.343          0.886       0.00740769   
          L20G015T64-10S              1995.781        -0.469         376.834        2848.96       -909.573        376.834         0.224          4.987       0.00483076   
   L20G015T64-10_G015T34-11_C9S       5792.299         0.112        1738.991       5960.702         751.8        1738.991         0.336          1.498       0.00726462   
    L20G015T64-10_G017T34-0_C9S       8147.347         0.23         3025.588       9445.133       2821.273       3025.588         0.381          1.095       0.00823189   
    L20G015T64-10_G017T34-4_C9S       5382.089         0.08          1538.79       5458.027        474.611        1538.79         0.328          1.619       0.00707412   
    L20G015T64-10_G025T34-2_C9S       8045.325         0.062         1712.04       8111.811        536.175        1712.04         0.332          2.212       0.00717583   
    L20G015T64-10_G025T34-5_C9S       9534.227         0.152         2262.08       10083.693      1807.454        2262.08         0.368          1.829       0.00794995   
    L20G015T64-10_G027T34-1_C9S        7324.16         0.023        1530.392        7332.1         172.608       1530.392         0.323          2.339        0.0069825   
    L20G015T64-10_G027T34-3_C9S        9592.54         0.155        2322.944       10170.897      1865.667       2322.944         0.377          1.788       0.00814468   
          L20G015T64-14S              3493.643         0.306         2088.15       4784.792       2109.721        2088.15         0.226          0.641       0.00488905   
          L20G015T64-17S               883.813         0.237         807.179       1036.405        321.924        807.179         0.15           0.443       0.00324739   
    L20G015T64-17_G017T34-0_C9S        6514.78         0.321         3381.26       9353.705       4422.002        3381.26         0.304          0.729       0.00657226   
    L20G015T64-17_G025T34-5_C9S       7005.395         0.245        2387.813       8329.905       2703.082       2387.813         0.292          1.178       0.00630106   
    L20G015T64-17_G027T34-3_C9S       7095.607         0.247        2440.592       8467.741       2777.599       2440.592          0.3           1.166       0.00648505   
          L20G015T64-18S              2401.912         0.322        1310.682       3460.233       1643.355       1310.682         0.173          0.693       0.00373881   
           L20G015T64-1S              1993.919        -0.469         377.047       2846.302       -908.724        377.047         0.224          4.98        0.00483076   
    L20G015T64-1_G025T34-1_C9S         9535.36         0.152        2260.373       10084.891      1807.669       2260.373         0.368          1.831       0.00794995   
    L20G015T64-1_G025T34-4_C9S        8044.139         0.062        1712.222       8110.615        536.096       1712.222         0.332          2.212       0.00717583   
    L20G015T64-1_G027T34-0_C9S        9594.776         0.155        2323.236       10173.268      1866.102       2323.236         0.377          1.788       0.00814468   
    L20G015T64-1_G027T34-2_C9S        7324.504         0.023        1530.848       7332.444        172.616       1530.848         0.323          2.339        0.0069825   
           L20G015T64-3S              3483.319         0.31         2093.388       4828.224       2169.202       2093.388         0.226          0.635        0.0048874   
           L20G015T64-7S               883.318         0.237         807.183       1035.824        321.744        807.183         0.15           0.442       0.00324739   
    L20G015T64-7_G025T34-1_C9S        7008.364         0.245        2387.179       8333.435       2704.227       2387.179         0.292          1.179       0.00630106   
    L20G015T64-7_G027T34-0_C9S        7093.033         0.247        2438.467       8464.669       2776.591       2438.467          0.3           1.166       0.00648505   
           L20G015T64-8S              2403.521         0.322        1310.732       3462.551       1644.456       1310.732         0.173          0.694       0.00373999   
          L20G0167T64-0S               344.312         0.185         455.504        375.881        85.323         455.504         0.136          0.319       0.00294216   
          L20G0167T64-1S              2158.009         0.257         771.879       2624.645        907.852        771.879         0.161          1.112       0.00347947   
          L20G0167T64-2S               639.566         0.254         469.82         773.324        263.303        469.82          0.142          0.543        0.0030752   
          L20G0167T64-3S               641.015         0.255          470.5         776.577        265.808         470.5          0.142          0.543        0.0030752   
          L20G0167T64-4S               348.109         0.188         456.962        381.303        88.282         456.962         0.136          0.321       0.00294216   
          L20G0167T64-5S               2145.49         0.259         766.985       2619.823        915.701        766.985         0.161          1.111       0.00347783   
          L20G0168T64-0S              5605.489         0.184         951.15        6112.725        1378.36        951.15          0.249          0.402        0.0053843   
          L20G0168T64-3S              5605.602         0.184         951.105       6112.849       1378.387        951.105         0.249          2.489        0.0053843   
          L20G0178T64-0S               1175.26         0.037         174.689       1178.611        45.284         174.689         0.188          3.244       0.00405671   
          L20G0178T64-1S              5019.853         0.21         2078.329       5650.732       1502.093       2078.329         0.297          0.998       0.00641564   
          L20G0178T64-2S              4994.937         0.211        2076.728       5630.345       1505.707       2076.728         0.297          0.993       0.00641564   
          L20G0178T64-3S              1180.647         0.038         174.913       1184.202        46.777         174.913         0.188          3.251       0.00405671   
           L20G017T34-0S              3543.233         0.353        2134.585       5763.136       3144.338       2134.585         0.193          0.613       0.00416393   
    L20G017T34-0_G0125T64-5_C9S       11940.223        0.291        5569.348       15687.587       6438.77       5569.348         0.424          0.83        0.00916606   
    L20G017T34-0_G0128T64-1_C9S       11858.831        0.28         5173.631       15160.437      5895.726       5173.631         0.406          0.895       0.00877212   
    L20G017T34-0_G0134T64-0_C9S       5793.365         0.325        3221.645       8432.391        4060.04       3221.645         0.291          0.679       0.00628886   
    L20G017T34-0_G0135T64-1_C9S       5878.927         0.334         3374.23       8840.532        4433.54        3374.23         0.306          0.653       0.00660201   
    L20G017T34-0_G0137T64-1_C9S       6258.868         0.33         3577.908       9273.422       4567.507       3577.908         0.325          0.658       0.00701535   
    L20G017T34-0_G0138T64-2_C9S       8345.825         0.287        4407.897       10853.521      4368.809       4407.897         0.398          0.736       0.00859261   
    L20G017T34-0_G0145T64-0_C9S       5720.502         0.327        3270.948       8384.983        4074.13       3270.948          0.3           0.659        0.0064795   
    L20G017T34-0_G0156T64-1_C9S       6084.058         0.324        3164.355       8824.892       4229.682       3164.355          0.3           0.726       0.00648682   
    L20G017T34-0_G0158T64-3_C9S       9875.461         0.28         5183.121       12624.879      4909.675       5183.121         0.423          0.744       0.00914452   
    L20G017T34-0_G0158T64-4_C9S       8442.277         0.298        4084.999       11301.619      4797.553       4084.999         0.372          0.796       0.00803214   
    L20G017T34-0_G0158T64-5_C9S       6587.441         0.298        3562.681       8818.562       3743.492       3562.681         0.372          0.712       0.00804295   
    L20G017T34-0_G0167T64-4_C9S       6099.169         0.32         3073.531       8727.767       4107.185       3073.531         0.29           0.752       0.00625962   
    L20G017T34-0_G0178T64-2_C9S       10435.37         0.277        5463.427       13247.087      5075.302       5463.427         0.436          0.748       0.00942036   
    L20G017T34-0_G0178T64-3_C9S       5866.282         0.307        3201.563       8058.112       3569.755       3201.563         0.36           0.701       0.00776821   
    L20G017T34-0_G017T64-6_C9S        7402.093         0.311        3739.149       10291.514      4645.371       3739.149         0.336          0.755       0.00726827   
    L20G017T34-0_G018T64-10_C9S       10979.718        0.269        4799.352       13690.048      5037.788       4799.352         0.402          0.901       0.00867767   
    L20G017T34-0_G018T64-3_C9S        8132.429         0.301        4381.075       10978.35       4727.444       4381.075         0.365          0.713       0.00788298   
    L20G017T34-0_G027T34-0_C6S        10612.516        0.277        5263.339       13471.964      5161.458       5263.339         0.356          0.789       0.00769007   
    L20G017T34-0_G027T34-2_C6S         8011.76         0.267        3133.788       9946.479       3623.069       3133.788         0.318          1.009       0.00687482   
    L20G017T34-0_G028T64-0_C9S        9376.336         0.286        3696.635       12163.166      4872.081       3696.635         0.34           0.986        0.0073453   
    L20G017T34-0_G028T64-1_C9S        5309.307         0.324        3498.076        7701.12       3691.069       3498.076         0.34           0.573       0.00734863   
    L20G017T34-0_G048T64-0_C9S        13541.152        0.238        3858.657       15905.915      4967.989       3858.657         0.411          1.417       0.00888081   
    L20G017T34-0_G058T64-2_C9S        14714.537        0.228        4332.184       17004.608      5022.086       4332.184         0.431          1.383        0.0093175   
    L20G017T34-0_G058T64-6_C9S        8007.173         0.313         4615.68       11202.105      5103.724        4615.68         0.364          0.661       0.00787184   
    L20G017T34-0_G068T64-3_C9S        6930.099         0.32          4025.28       9916.808       4666.733        4025.28         0.349          0.652       0.00752924   
           L20G017T34-1S              1500.877         0.332        1032.781       2240.155        1113.37       1032.781         0.139          0.546       0.00300272   
    L20G017T34-1_G0128T64-2_C9S       6880.926         0.282        3267.909       8838.871       3471.534       3267.909         0.346          0.821       0.00748394   
    L20G017T34-1_G038T64-1_C9S        10709.979        0.229        4060.975       12396.293      3681.908       4060.975         0.375          1.073       0.00810198   
    L20G017T34-1_G048T64-1_C9S        10617.673        0.19         2872.328       11656.703      2734.288       2872.328         0.368          1.553       0.00794396   
    L20G017T34-1_G058T64-7_C9S        11836.768        0.18         3427.831       12852.423      2821.264       3427.831         0.388          1.463       0.00838066   
    L20G017T34-1_G067T64-1_C9S        10018.093        0.242        4022.093       11849.035      3782.937       4022.093         0.362          1.003       0.00781885   
    L20G017T34-1_G068T64-2_C9S        12279.341        0.203        3310.222       13695.608      3488.342       3310.222         0.391          1.542       0.00844343   
     L20G017T34-1_G12T64-0_C9S        12615.065        0.223        4345.694       14466.86       4152.008       4345.694         0.417          1.187       0.00901423   
     L20G017T34-1_G12T64-1_C9S        11301.426        0.215         4136.84       12810.078      3508.493        4136.84         0.409          1.124       0.00884212   
     L20G017T34-1_G12T64-2_C9S        7917.095         0.257         3500.58       9629.043       3330.638        3500.58         0.334           0.9        0.00722164   
           L20G017T34-4S              1501.614         0.332        1033.764       2241.255       1113.917       1033.764         0.139          0.545       0.00300272   
    L20G017T34-4_G0135T64-1_C9S       3778.621         0.326        2253.645       5519.128       2669.489       2253.645         0.26           0.632       0.00560755   
    L20G017T34-4_G0137T64-1_C9S       4164.811         0.318        2418.217       5920.561       2760.614       2418.217         0.279          0.653       0.00602495   
    L20G017T34-4_G0138T64-2_C9S       6470.601         0.248        3067.802       7736.016       2551.239       3067.802         0.357          0.845       0.00770296   
    L20G017T34-4_G0145T64-0_C9S       3714.395         0.318        2426.313       5280.264       2462.059       2426.313         0.258          0.581       0.00557702   
    L20G017T34-4_G0156T64-1_C9S       4079.742          0.3         1998.496        5491.96       2353.697       1998.496         0.249          0.785       0.00538366   
    L20G017T34-4_G0158T64-3_C9S       8025.723         0.237        3732.195       9411.379       2923.325       3732.195         0.393          0.869       0.00848965   
    L20G017T34-4_G0158T64-5_C9S       4475.923         0.246        2137.779        5331.78       1739.546       2137.779         0.321          0.84        0.00693027   
    L20G017T34-4_G0167T64-1_C9S       4506.631         0.301        2680.168       6083.714        2619.74       2680.168         0.279          0.646       0.00602898   
    L20G017T34-4_G0167T64-4_C9S       3914.826         0.29         1850.317       5130.171       2095.422       1850.317         0.236          0.82        0.00510628   
    L20G017T34-4_G0178T64-2_C9S       8467.925         0.234        3971.854       9880.501       3018.325       3971.854         0.411          0.864       0.00888532   
    L20G017T34-4_G0178T64-3_C9S       3671.533         0.249        1760.044       4397.656       1458.078       1760.044         0.306          0.835       0.00660704   
    L20G017T34-4_G017T64-6_C9S        5285.037         0.284        2416.508       6822.009       2705.937       2416.508         0.283          0.852       0.00611493   
    L20G017T34-4_G018T64-10_C9S       8737.102         0.233        3649.039       10177.906      3091.854       3649.039         0.354          0.971       0.00764248   
    L20G017T34-4_G018T64-3_C9S        5332.122         0.246         2500.12       6351.695       2072.304        2500.12         0.314          0.856       0.00678847   
    L20G017T34-4_G027T34-0_C6S        8056.998         0.245        2543.905       9580.335        3108.85       2543.905         0.318          1.272       0.00686055   
    L20G017T34-4_G027T34-2_C6S        5822.249         0.201        1700.681        6477.29       1629.456       1700.681         0.265          1.425       0.00571446   
    L20G017T34-4_G028T64-0_C9S        5324.337         0.296        2578.538       7088.805        2980.52       2578.538         0.298          0.797       0.00644017   
    L20G017T34-4_G028T64-1_C9S        3384.262         0.291         2347.36       4446.391       1824.965        2347.36         0.286          0.558       0.00618742   
    L20G017T34-4_G038T64-0_C9S        10703.792        0.229        4062.079       12389.132      3679.781       4062.079         0.375          1.072       0.00810184   
    L20G017T34-4_G048T64-0_C9S        10621.561        0.19         2876.697       11660.971      2735.289       2876.697         0.368          1.551       0.00794396   
    L20G017T34-4_G058T64-2_C9S        11836.442        0.18         3430.533       12852.069      2821.186       3430.533         0.388          1.462       0.00838066   
    L20G017T34-4_G058T64-6_C9S        5926.299         0.287        3326.923       7706.993       3102.254       3326.923         0.311          0.692       0.00671063   
    L20G017T34-4_G067T64-0_C9S        10008.964        0.241        4022.273       11817.602      3752.361       4022.273         0.362          1.003       0.00781885   
    L20G017T34-4_G068T64-0_C9S        12283.943        0.204        3309.738       13718.375      3515.764       3309.738         0.391          1.541       0.00844325   
    L20G017T34-4_G068T64-3_C9S        4723.882         0.29         2677.909       6190.395       2528.471       2677.909         0.295          0.684       0.00636803   
    L20G017T34-4_G123T64-2_C9S        6016.283         0.263        2883.062       7406.517       2643.031       2883.062         0.284          0.826        0.0061445   
     L20G017T34-4_G12T64-0_C9S        11317.12         0.214        4136.324       12809.841      3487.667       4136.324         0.409          1.127       0.00884212   
     L20G017T34-4_G12T64-1_C9S        12613.374        0.223        4346.197       14464.921      4151.451       4346.197         0.417          1.186       0.00901423   
     L20G017T34-4_G12T64-2_C9S        7912.138         0.257        3500.831       9623.014       3328.553       3500.831         0.334          0.899       0.00721523   
     L20G017T34-4_G17T64-1_C9S        8337.504         0.155        1981.018       8840.192       1621.574       1981.018         0.354          1.822       0.00764243   
           L20G017T34-5S              3549.721         0.353        2134.472       5773.689       3150.096       2134.472         0.193          0.615       0.00416393   
    L20G017T34-5_G0125T64-2_C9S       11930.938        0.291        5569.915       15675.388      6433.763       5569.915         0.424          0.83         0.0091667   
    L20G017T34-5_G0128T64-2_C9S        9377.46         0.305        4682.729       12805.452      5619.659       4682.729          0.4           0.767       0.00864515   
    L20G017T34-5_G0128T64-3_C9S       11854.871        0.281        5173.365       15191.564      5937.176       5173.365         0.406          0.894       0.00877212   
    L20G017T34-5_G048T64-1_C9S        13547.421        0.238        3860.349       15913.279      4970.289       3860.349         0.411          1.417       0.00888081   
    L20G017T34-5_G058T64-7_C9S        14722.938        0.228        4332.781       17014.317      5024.954       4332.781         0.431          1.384        0.0093175   
           L20G017T64-2S              1002.148         0.254         840.435       1211.736        412.575        840.435         0.184          0.475       0.00396432   
    L20G017T64-2_G027T34-0_C9S        7206.837         0.246        2894.904       8584.881       2800.903       2894.904         0.334          0.999       0.00720488   
           L20G017T64-3S              3219.362         0.285        1502.691       4165.856       1660.516       1502.691         0.208          0.834       0.00448228   
           L20G017T64-6S              1001.445         0.255         840.919       1213.231        415.267        840.919         0.184          0.474       0.00396432   
    L20G017T64-6_G027T34-3_C9S        7208.661         0.246        2892.993       8587.054       2801.612       2892.993         0.334           1.0        0.00720488   
           L20G017T64-7S              3216.534         0.285        1499.544       4162.197       1659.057       1499.544         0.207          0.835       0.00448124   
          L20G018T64-10S              5170.359         0.23         2022.664       5993.942       1790.398       2022.664         0.267          1.039       0.00577622   
           L20G018T64-1S               1696.37        -0.058        1438.247       1707.227        -93.591       1438.247         0.223          0.626       0.00482281   
           L20G018T64-3S              1699.098        -0.059        1437.654       1710.342        -95.288       1437.654         0.223          0.628       0.00482281   
           L20G018T64-9S              5169.114         0.23         2022.509       5992.499       1789.967       2022.509         0.267          1.039       0.00577622   
           L20G01T34-0S               6891.903         0.323        4023.232       9962.417       4753.118       4023.232         0.288          0.647       0.00621856   
     L20G01T34-0_G014T64-3_C9S        14812.832        0.303        7354.317       20110.841       8742.59       7354.317         0.492          0.773        0.0106287   
     L20G01T34-0_G015T64-1_C9S        12875.995        0.306        6786.265       17634.59       7775.482       6786.265         0.468          0.726       0.01011169   
     L20G01T34-0_G018T64-3_C9S        12466.891        0.302        6764.978       16877.473      7302.288       6764.978         0.458          0.708       0.00989043   
     L20G01T34-0_G01T64-1_C9S         10572.307        0.293        5190.439       13963.372      5786.801       5190.439         0.373          0.788       0.00806564   
     L20G01T34-0_G025T64-0_C9S        12190.439        0.292        6474.706       16058.196      6622.872       6474.706         0.433          0.729       0.00935996   
     L20G01T34-0_G048T64-1_C9S        15009.36         0.269        5929.392       18714.402      6886.695       5929.392         0.479          0.997       0.01035219   
     L20G01T34-0_G058T64-7_C9S        16553.408        0.28         6765.262       21162.027      8229.677       6765.262         0.496          0.956       0.01070977   
     L20G01T34-0_G08T64-1_C9S         13827.681        0.296        7640.638       18410.13       7740.623       7640.638         0.494          0.698        0.0106736   
           L20G01T34-10S              6895.647         0.323        4023.743       9967.829        4755.7        4023.743         0.288          0.648       0.00621856   
    L20G01T34-10_G012T64-0_C9S         12407.5         0.269         4944.9        15470.276      5692.892        4944.9          0.394          0.989       0.00851634   
    L20G01T34-10_G012T64-2_C9S        11239.155        0.275        4804.821       14201.982      5386.959       4804.821         0.379          0.917       0.00818152   
    L20G01T34-10_G014T64-2_C9S        14823.192        0.302        7355.677       20067.394      8682.454       7355.677         0.492          0.774        0.0106287   
    L20G01T34-10_G015T64-10_C9S       12864.131        0.307        6785.875       17670.58       7828.092       6785.875         0.468          0.725       0.01011169   
    L20G01T34-10_G018T64-1_C9S        12466.86         0.302        6765.141       16877.431      7302.269       6765.141         0.458          0.708       0.00989043   
    L20G01T34-10_G025T64-3_C9S        12189.972        0.292        6473.726       16057.581      6622.618       6473.726         0.433          0.729       0.00935996   
    L20G01T34-10_G048T64-0_C9S        14992.853        0.268        5927.767       18653.405      6829.389       5927.767         0.479          0.997       0.01035219   
    L20G01T34-10_G058T64-2_C9S        16551.55         0.28         6766.542       21159.652      8228.754       6766.542         0.496          0.956       0.01070977   
     L20G01T34-10_G08T64-1_C9S        13826.665        0.296        7641.808       18408.777      7740.054       7641.808         0.494          0.698        0.0106736   
           L20G01T34-14S              2718.065         0.34         1997.064       4183.589       2155.182       1997.064          0.2           0.508       0.00432733   
    L20G01T34-14_G0128T64-2_C9S       8844.273         0.287        4497.781       11501.739      4629.732       4497.781         0.408          0.764       0.00880854   
    L20G01T34-14_G025T64-0_C9S        6672.024         0.311        4382.706       9276.461       4187.198       4382.706         0.347          0.581       0.00749104   
     L20G01T34-14_G02T34-6_C6S         7982.24         0.301        4900.164       10775.603      4640.138       4900.164         0.368          0.626       0.00795196   
    L20G01T34-14_G046T64-1_C9S        9892.238         0.233        3614.568       11523.531      3500.629       3614.568         0.382          1.11        0.00825493   
    L20G01T34-14_G048T64-1_C9S        12344.396        0.236        4337.392       14451.43       4464.054       4337.392         0.426          1.151       0.00921227   
    L20G01T34-14_G058T64-7_C9S        13507.181        0.224        4811.386       15513.363      4478.084       4811.386         0.447          1.147       0.00964897   
    L20G01T34-14_G067T64-1_C9S        11538.51         0.256        5189.799       14005.97       4819.259       5189.799         0.42           0.885       0.00906494   
           L20G01T34-15S              1114.338         0.412        1890.587       2636.616       1847.425       1890.587         0.178          0.209       0.00384346   
    L20G01T34-15_G018T64-1_C9S        4916.352         0.352        4293.691       7960.669       4324.314       4293.691         0.352          0.423       0.00759316   
    L20G01T34-15_G018T64-3_C9S        4917.988         0.353        4294.322       7999.201       4364.325       4294.322         0.352          0.423       0.00759316   
    L20G01T34-15_G028T64-1_C9S        3132.025         0.333         2661.58       4692.178       2342.571        2661.58         0.329          0.441        0.007099    
    L20G01T34-15_G048T64-1_C9S        11563.875        0.224        3884.807       13281.423      3833.813       3884.807         0.403          1.216       0.00870853   
    L20G01T34-15_G058T64-5_C9S        13744.861        0.255        5018.475       16651.633      5699.552       5018.475         0.431          1.091       0.00931394   
    L20G01T34-15_G058T64-6_C9S        6322.552         0.316        4614.461       8929.863       4125.492       4614.461         0.379          0.521       0.00818951   
    L20G01T34-15_G058T64-7_C9S        13331.149        0.256        4867.305       16181.958      5567.985       4867.305         0.42           1.09        0.00906611   
     L20G01T34-15_G08T64-1_C9S        6040.187         0.346        5199.053       9528.672       5041.163       5199.053         0.391          0.432       0.00844379   
    L20G01T34-15_G158T64-2_C9S        10562.239        0.206        3621.789       11826.381      3068.305       3621.789         0.353          1.209       0.00763132   
     L20G01T34-15_G18T64-2_C9S        11342.047        0.196         3690.38       12540.439      3057.122        3690.38         0.372          1.285       0.00803906   
           L20G01T34-16S              2721.854         0.339        1999.261       4172.822        2140.07       1999.261          0.2           0.508       0.00432733   
    L20G01T34-16_G012T64-0_C9S         7752.75         0.232        2547.866       9016.573       2723.756       2547.866         0.307          1.235       0.00662511   
    L20G01T34-16_G012T64-2_C9S        7672.678         0.26         3321.783       9387.867        3298.44       3321.783         0.302          0.917       0.00653069   
    L20G01T34-16_G0134T64-0_C9S       5320.028         0.31         3267.022       7374.085       3312.995       3267.022         0.299          0.622        0.0064675   
    L20G01T34-16_G0135T64-1_C9S       5265.917         0.318        3195.137       7485.858       3490.473       3195.137         0.313          0.625       0.00676969   
    L20G01T34-16_G0137T64-1_C9S       5659.324         0.313        3361.097       7917.443       3607.219       3361.097         0.333          0.641       0.00718303   
    L20G01T34-16_G0138T64-2_C9S       7774.819         0.25         3825.119       9329.783       3109.928       3825.119         0.391          0.813       0.00844094   
    L20G01T34-16_G0145T64-0_C9S       5202.581         0.32         3506.352       7444.771       3503.422       3506.352         0.315          0.562       0.00680856   
    L20G01T34-16_G0158T64-3_C9S       9627.111         0.262        4937.533       11827.311      4198.856       4937.533         0.424          0.772       0.00915718   
    L20G01T34-16_G0167T64-1_C9S       6060.319         0.308        3883.981       8349.541        3716.27       3883.981         0.337          0.596       0.00728989   
    L20G01T34-16_G0178T64-2_C9S       10180.403        0.259        5243.546       12431.124      4345.022       5243.546         0.442          0.771       0.00955285   
    L20G01T34-16_G018T64-3_C9S        6931.227         0.265        3639.636       8568.584       3089.354       3639.636         0.351          0.753       0.00757556   
    L20G01T34-16_G025T64-3_C9S        6671.686         0.311        4381.626       9275.991       4186.986       4381.626         0.347          0.581       0.00749104   
    L20G01T34-16_G028T64-0_C9S        7564.838         0.31         4245.451       10485.613      4710.928       4245.451         0.355          0.68        0.00766875   
    L20G01T34-16_G028T64-1_C9S        4457.325         0.298        3042.462       5966.991       2532.996       3042.462         0.334          0.564       0.00722015   
     L20G01T34-16_G02T34-5_C6S        7976.898          0.3         4900.112       10738.132      4602.057       4900.112         0.368          0.626       0.00795196   
     L20G01T34-16_G02T34-6_C6S        7906.614         0.306        4930.442       10828.67       4774.601       4930.442         0.378          0.614       0.00817368   
    L20G01T34-16_G046T64-0_C9S        9899.144         0.233         3610.09       11531.576      3503.073        3610.09         0.382          1.112       0.00825493   
    L20G01T34-16_G048T64-0_C9S        12339.868        0.236        4337.421       14446.129      4462.417       4337.421         0.426          1.151       0.00921227   
    L20G01T34-16_G058T64-2_C9S        13509.207        0.224        4811.871       15515.69       4478.756       4811.871         0.447          1.147       0.00964897   
    L20G01T34-16_G058T64-6_C9S        7291.251         0.296        4223.599       9707.548       4081.583       4223.599         0.358          0.666       0.00774336   
    L20G01T34-16_G067T64-0_C9S        11547.13         0.256        5188.199       14016.434      4822.859       5188.199         0.42           0.886       0.00906494   
    L20G01T34-16_G068T64-3_C9S        6285.035         0.303        3686.485       8532.963       3709.451       3686.485         0.343          0.654       0.00740145   
     L20G01T34-16_G08T64-1_C9S         9921.58         0.309        6319.684       13710.582       6131.07       6319.684         0.452           0.6        0.00976621   
           L20G01T34-6S               2996.422         0.283         1766.31       3858.387       1522.906        1766.31         0.192          0.661       0.00415418   
     L20G01T34-6_G012T64-0_C9S        8157.925         0.226        3044.929       9398.307       2744.209       3044.929         0.275          1.093       0.00594947   
     L20G01T34-6_G012T64-2_C9S        7440.609         0.182        2130.008       8096.311        1801.38       2130.008         0.271          1.478       0.00585506   
    L20G01T34-6_G0156T64-1_C9S        3808.708         0.285        2574.305        4928.47       1964.495       2574.305         0.296          0.576       0.00639025   
    L20G01T34-6_G0167T64-4_C9S        3766.321         0.294         2517.0        4987.588       2076.984        2517.0          0.301          0.578       0.00649577   
     L20G01T34-6_G046T64-1_C9S         9400.25         0.239        4008.235       11060.691      3473.725       4008.235         0.361          0.946       0.00780395   
           L20G01T34-7S               2998.339         0.283        1766.791       3860.855        1523.88       1766.791         0.192          0.661       0.00415418   
     L20G01T34-7_G012T64-0_C9S        8340.668         0.201        2495.393       9279.048       2334.279       2495.393         0.296          1.392       0.00639435   
    L20G01T34-7_G0156T64-0_C9S        3797.541         0.285        2568.899        4914.02       1958.735       2568.899         0.296          0.575       0.00639026   
    L20G01T34-7_G0167T64-0_C9S        3769.666         0.295        2514.886       5005.395       2094.456       2514.886         0.301          0.579       0.00649577   
     L20G01T34-7_G046T64-0_C9S        9404.863         0.239        4010.765       11066.119       3475.43       4010.765         0.361          0.946       0.00780495   
           L20G01T34-8S               6596.887         0.342        4550.163       10235.884      5320.171       4550.163         0.351          0.54        0.00759196   
     L20G01T34-8_G012T34-4_C6S        9805.084         0.33         6053.688       14527.657      7155.413       6053.688         0.443          0.609       0.00956458   
     L20G01T34-8_G012T34-7_C6S        9781.984         0.329        6052.704       14441.037      7080.628       6052.704         0.443          0.608       0.00956458   
     L20G01T34-8_G012T64-2_C9S        15012.162        0.249        5793.969       17981.132      5961.787       5793.969         0.429          1.037       0.00925803   
     L20G01T34-8_G01T34-15_C6S        9893.507         0.333        6457.576       14821.75       7399.764       6457.576         0.435          0.575       0.00940675   
     L20G01T34-8_G02T34-3_C6S         11591.364        0.303        5764.611       15737.172      6841.267       5764.611         0.44           0.772       0.00951427   
           L20G01T63-0S               9952.946        -0.014        2498.083       9956.795       -137.471       2498.083         0.325          2.02        0.00702055   
     L20G01T63-0_G012T34-4_C9S        14535.405        0.175        4808.422       15701.092      3330.535       4808.422         0.451          1.286       0.00973424   
     L20G01T63-0_G012T34-7_C9S        17132.363        0.269        6589.509       21361.466      7860.786       6589.509         0.437          1.024       0.00944604   
     L20G01T63-0_G013T34-0_C9S        17806.761        0.199        5306.562       19760.675      4909.331       5306.562         0.44           1.399        0.0095125   
     L20G01T63-0_G013T34-1_C9S        14778.469        0.191        4988.288       16243.43       3834.975       4988.288         0.453          1.244       0.00978883   
