         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G017T34-0_G027T34-2_C6S        5544.291         0.269        2120.665       6912.892       2543.869       2120.665         0.238          0.971       0.00513571   
    L20G017T34-0_G028T64-0_C9S         6042.91         0.303        2542.432       8204.238       3566.548       2542.432         0.258          1.096       0.00557542   
    L20G017T34-0_G028T64-1_C9S        3214.598         0.342        2391.547       4987.845       2592.467       2391.547         0.258          1.997       0.00557151   
    L20G017T34-0_G048T64-0_C9S        9486.733         0.225        2516.471       10912.383      3168.111       2516.471         0.32           0.65        0.00690686   
    L20G017T34-0_G058T64-2_C9S        10204.045        0.21         2760.809       11486.457      3053.362       2760.809         0.335          0.655       0.00722638   
    L20G017T34-0_G058T64-6_C9S        5306.453         0.323        3315.353        7670.61       3659.685       3315.353         0.282          1.653       0.00610193   
    L20G017T34-0_G068T64-3_C9S        4632.648         0.329        2889.527       6839.128       3353.313       2889.527         0.271          1.658       0.00585265   
           L20G017T34-1S              1056.517         0.334         727.499       1588.755        796.763        727.499         0.102          1.837        0.0022131   
    L20G017T34-1_G0128T64-2_C9S       4394.115         0.288        2220.254        5728.88        2317.3        2220.254         0.265          1.302       0.00573318   
    L20G017T34-1_G038T64-1_C9S        7443.841         0.225        2775.783       8562.489       2485.884       2775.783         0.288          0.914       0.00622208   
    L20G017T34-1_G048T64-1_C9S        7333.342         0.159        1780.456       7802.434       1475.133       1780.456         0.284          0.563       0.00612923   
    L20G017T34-1_G058T64-7_C9S        8016.996         0.139        2054.626       8393.709       1355.082       2054.626         0.299          0.584       0.00644876   
    L20G017T34-1_G067T64-1_C9S         6916.72         0.243        2788.183       8195.243       2630.705       2788.183         0.279          1.002        0.0060279   
    L20G017T34-1_G068T64-2_C9S        8719.334         0.195        2125.668       9629.006       2332.492       2125.668         0.306          0.583       0.00661251   
     L20G017T34-1_G12T64-0_C9S        8382.446         0.222        2816.331       9598.522        2738.91       2816.331         0.318          0.821       0.00687427   
     L20G017T34-1_G12T64-1_C9S        7352.158         0.202        2651.973       8189.681       2073.077       2651.973         0.314          0.867       0.00677914   
     L20G017T34-1_G12T64-2_C9S        5104.166         0.252        2279.988       6148.092       2071.282       2279.988         0.252          1.119        0.0054361   
           L20G017T34-4S               1055.43         0.334         725.732        1587.12        795.943        725.732         0.102          1.835        0.0022131   
    L20G017T34-4_G0135T64-1_C9S       2401.047         0.333        1478.714       3597.078       1795.843       1478.714         0.197          1.642        0.0042517   
    L20G017T34-4_G0137T64-1_C9S       2629.727         0.324        1577.326       3814.404       1828.206       1577.326         0.211          1.588       0.00455623   
    L20G017T34-4_G0138T64-2_C9S       3629.886         0.261        1931.153       4450.353       1571.775       1931.153         0.272          1.342        0.0058655   
    L20G017T34-4_G0145T64-0_C9S       2465.969         0.324        1633.367       3576.874        1714.36       1633.367         0.196          1.754       0.00422724   
    L20G017T34-4_G0156T64-1_C9S       2706.766         0.308        1350.028       3729.219       1659.826       1350.028         0.191          1.305       0.00412271   
    L20G017T34-4_G0158T64-3_C9S       4446.924         0.258        2408.827        5419.23       1884.315       2408.827          0.3           1.363       0.00647216   
    L20G017T34-4_G0158T64-5_C9S       2604.193         0.263         1429.05       3205.966       1144.056        1429.05         0.244          1.386       0.00526024   
    L20G017T34-4_G0167T64-1_C9S        2995.17         0.31         1814.974       4151.602       1865.212       1814.974         0.213          1.588       0.00460651   
    L20G017T34-4_G0167T64-4_C9S       2805.204         0.297        1313.772       3745.017       1582.176       1313.772         0.186          1.215       0.00401722   
    L20G017T34-4_G0178T64-2_C9S       4650.226         0.258        2582.085       5666.984       1970.461       2582.085         0.314          1.397       0.00677639   
    L20G017T34-4_G0178T64-3_C9S        2101.14         0.268        1171.075        2614.14        957.089       1171.075         0.231          1.413       0.00498783   
    L20G017T34-4_G017T64-6_C9S        3595.179         0.29         1651.771        4711.29        1924.33       1651.771         0.225          1.185       0.00486966   
    L20G017T34-4_G018T64-10_C9S       6318.329         0.226        2583.008       7279.008       2125.395       2583.008         0.284          1.002       0.00612521   
    L20G017T34-4_G018T64-3_C9S        3785.099         0.252        1824.831       4559.244       1536.002       1824.831         0.243          1.207       0.00524005   
    L20G017T34-4_G027T34-0_C6S        5561.735         0.249        1719.279       6661.685       2208.734       1719.279         0.238          0.772       0.00513029   
    L20G017T34-4_G027T34-2_C6S        4074.101         0.198        1167.334       4515.568       1114.816       1167.334         0.198          0.687       0.00427179   
    L20G017T34-4_G028T64-0_C9S        3428.503         0.307        1709.565       4709.501       2086.316       1709.565         0.224          1.303       0.00484663   
    L20G017T34-4_G028T64-1_C9S        1951.313         0.308        1565.871       2688.401       1196.572       1565.871         0.218          2.099       0.00470727   
    L20G017T34-4_G038T64-0_C9S        7441.401         0.225        2773.172       8559.682       2485.069       2773.172         0.288          0.913       0.00622208   
    L20G017T34-4_G048T64-0_C9S        7329.614         0.159        1780.471       7798.468       1474.383       1780.471         0.284          0.563       0.00612923   
    L20G017T34-4_G058T64-2_C9S        8019.325         0.139        2054.617       8396.147       1355.476       2054.617         0.299          0.584       0.00644876   
    L20G017T34-4_G058T64-6_C9S        3970.327         0.296        2446.307        5286.08       2222.557       2446.307         0.242          1.597       0.00523769   
    L20G017T34-4_G067T64-0_C9S        6910.495         0.243        2787.534       8187.867       2628.338       2787.534         0.279          1.003        0.0060279   
    L20G017T34-4_G068T64-0_C9S        8715.841         0.195        2128.314       9625.149       2331.558       2128.314         0.306          0.584       0.00661237   
    L20G017T34-4_G068T64-3_C9S        3239.189          0.3         1998.972       4360.447       1868.763       1998.972         0.231          1.605       0.00498841   
    L20G017T34-4_G123T64-2_C9S        3854.267         0.269        1943.809       4805.688       1768.441       1943.809         0.212          1.28        0.00458347   
     L20G017T34-4_G12T64-0_C9S        7337.482         0.202        2647.837       8173.333       2068.939       2647.837         0.314          0.868       0.00677822   
     L20G017T34-4_G12T64-1_C9S        8387.792         0.222        2816.471       9604.644       2740.657       2816.471         0.318          0.821       0.00687427   
     L20G017T34-4_G12T64-2_C9S        5103.581         0.252        2279.669       6147.388       2071.045       2279.669         0.252          1.118       0.00544058   
     L20G017T34-4_G17T64-1_C9S        5540.358         0.145        1269.986       5826.934        988.194       1269.986         0.273          0.525       0.00589169   
           L20G017T34-5S              2404.306         0.36         1484.196        4040.85       2272.978       1484.196         0.142          1.679       0.00307735   
    L20G017T34-5_G0125T64-2_C9S       7811.439         0.297         3850.88       10428.464      4405.767        3850.88         0.329          1.279       0.00710401   
    L20G017T34-5_G0128T64-2_C9S       5964.256         0.315        3093.729       8396.908       3861.352       3093.729         0.305          1.364       0.00659742   
    L20G017T34-5_G0128T64-3_C9S        7987.43         0.289        3588.287       10440.26        4243.65       3588.287         0.315          1.158       0.00680428   
    L20G017T34-5_G048T64-1_C9S        9484.957         0.225        2515.488       10910.34       3167.518       2515.488         0.32           0.65        0.00690686   
    L20G017T34-5_G058T64-7_C9S        10200.402        0.21         2762.062       11482.356      3052.272       2762.062         0.335          0.655       0.00722638   
           L20G017T64-2S               477.131         0.223         536.499        547.17         157.039        536.499         0.145          2.75        0.00312494   
    L20G017T64-2_G027T34-0_C9S        4849.804         0.248        1854.461        5798.25       1912.189       1854.461         0.264          0.954       0.00569236   
           L20G017T64-3S              2035.267         0.286         985.589       2640.188       1057.554        985.589         0.16           1.246         0.00346    
           L20G017T64-6S               476.423         0.228         537.112        550.57         162.604        537.112         0.145          2.769       0.00312494   
    L20G017T64-6_G027T34-3_C9S         4849.07         0.249        1856.675       5808.075       1925.713       1856.675         0.264          0.956       0.00569236   
           L20G017T64-7S              2029.702         0.285         984.82        2626.435       1046.901        984.82          0.16           1.247       0.00345938   
          L20G018T64-10S              3569.189         0.219        1422.773       4068.933       1140.968       1422.773         0.211          0.972       0.00455638   
           L20G018T64-1S              1018.839        -0.139         1001.18       1054.618       -128.702        1001.18         0.167          1.692        0.0036033   
           L20G018T64-3S              1020.131        -0.138        1001.837       1055.456        -127.99       1001.837         0.167          1.693        0.0036033   
           L20G018T64-9S              3568.496         0.218        1422.929        4062.24        1132.44       1422.929         0.211          0.971       0.00455638   
           L20G01T34-0S               4823.022         0.328        2900.858       7094.667       3462.873       2900.858         0.221          1.597       0.00477023   
     L20G01T34-0_G014T64-3_C9S        10203.01         0.311        5224.924       14185.774      6403.158       5224.924         0.384          1.343       0.00828839   
     L20G01T34-0_G015T64-1_C9S        8866.338         0.313        4810.909       12404.084      5651.351       4810.909         0.365          1.425       0.00787452   
     L20G01T34-0_G018T64-3_C9S        8667.341         0.31          4940.36       12013.791       5397.5         4940.36         0.358          1.493       0.00773923   
     L20G01T34-0_G01T34-8_C6S         10778.263        0.314        6463.052       15126.365       6923.73       6463.052         0.43           1.576       0.00928134   
     L20G01T34-0_G01T64-1_C9S         7460.283         0.297         3729.04       9959.662       4207.709        3729.04         0.29           1.297       0.00626241   
     L20G01T34-0_G025T64-0_C9S         8050.49          0.3         4620.401       10837.198      4644.513       4620.401         0.335          1.492       0.00724601   
     L20G01T34-0_G048T64-1_C9S        10965.42         0.269        4255.494       13672.22       5031.227       4255.494         0.381          0.985       0.00822106   
     L20G01T34-0_G058T64-7_C9S        12054.142        0.283        4867.202       15521.692      6126.414       4867.202         0.393          1.036       0.00849784   
     L20G01T34-0_G08T64-1_C9S         8815.822         0.31         5605.699       12219.601      5489.965       5605.699         0.397          1.666       0.00857942   
           L20G01T34-10S              4823.611         0.328        2900.277       7095.533       3463.296       2900.277         0.221          1.597       0.00477023   
    L20G01T34-10_G012T64-0_C9S        8721.719         0.272         3494.13       10946.657       4089.96        3494.13         0.302          1.019       0.00651576   
    L20G01T34-10_G012T64-2_C9S        8074.753         0.276        3472.252       10226.785      3898.609       3472.252         0.293          1.097       0.00633284   
    L20G01T34-10_G014T64-2_C9S        10207.386        0.311        5225.906       14191.858      6405.904       5225.906         0.384          1.342       0.00828839   
    L20G01T34-10_G015T64-10_C9S        8866.74         0.313        4811.652       12404.646      5651.607       4811.652         0.365          1.425       0.00787452   
    L20G01T34-10_G018T64-1_C9S         8664.72         0.309        4941.586       11973.733       5354.39       4941.586         0.358          1.493       0.00773923   
    L20G01T34-10_G025T64-3_C9S        8055.775          0.3         4621.098       10844.312      4647.562       4621.098         0.335          1.491       0.00724601   
    L20G01T34-10_G048T64-0_C9S        10962.725        0.269        4253.172       13668.86       5029.991       4253.172         0.381          0.985       0.00822106   
    L20G01T34-10_G058T64-2_C9S        12058.656        0.283        4862.766       15527.505      6128.708       4862.766         0.393          1.035       0.00849784   
     L20G01T34-10_G08T64-1_C9S        8828.594         0.309        5608.461       12200.19       5455.656       5608.461         0.397          1.663       0.00857942   
           L20G01T34-14S              1886.987         0.344        1417.808       2952.017       1548.009       1417.808         0.152          2.02        0.00327829   
    L20G01T34-14_G0128T64-2_C9S        5578.55         0.298        3064.203       7467.967       3170.163       3064.203         0.315          1.426       0.00679836   
    L20G01T34-14_G025T64-0_C9S         4324.63         0.316        3101.169       6108.033        2821.84       3101.169         0.267          1.887       0.00576266   
     L20G01T34-14_G02T34-6_C6S        5115.127         0.307        3475.653       7026.301       3112.662       3475.653         0.283          1.776        0.0061162   
    L20G01T34-14_G046T64-1_C9S        6653.167         0.228         2379.34       7688.621       2270.733        2379.34         0.293          0.878       0.00633475   
    L20G01T34-14_G048T64-1_C9S        8491.375         0.212        2770.447       9584.713       2578.629       2770.447         0.332          0.791       0.00717277   
    L20G01T34-14_G058T64-7_C9S        9194.916         0.195        3017.382       10154.205      2459.714       3017.382         0.347          0.784       0.00749229   
    L20G01T34-14_G068T64-2_C9S        10305.33         0.241        3401.608       12167.522      3863.469       3401.608         0.354          0.819       0.00765084   
           L20G01T34-15S               774.503         0.418        1407.342       1938.322       1392.128       1407.342         0.139          5.153       0.00300733   
    L20G01T34-15_G018T64-1_C9S        3398.893         0.363        3177.923       5797.363       3303.678       3177.923         0.278          2.549       0.00600627   
    L20G01T34-15_G018T64-3_C9S        3398.759         0.362        3177.263       5768.393       3272.975       3177.263         0.278          2.546       0.00600627   
    L20G01T34-15_G028T64-1_C9S        1694.807         0.366         1919.07       2935.108        1694.4         1919.07         0.256          3.094       0.00553394   
    L20G01T34-15_G048T64-1_C9S        8359.945         0.225        2760.764       9616.263       2791.818       2760.764         0.317          0.809       0.00685723   
    L20G01T34-15_G058T64-5_C9S        10036.861        0.255        3614.262       12159.462      4161.964       3614.262         0.348          0.904       0.00750948   
    L20G01T34-15_G058T64-6_C9S        4046.749         0.328        3340.229       5952.769       2905.518       3340.229         0.295          2.192       0.00638012   
    L20G01T34-15_G058T64-7_C9S        9603.686         0.258        3475.813       11703.503      4069.412       3475.813         0.33           0.911       0.00713401   
     L20G01T34-15_G08T64-1_C9S        3262.064         0.375        3906.982       5931.025       3558.615       3906.982         0.318          3.294       0.00687241   
    L20G01T34-15_G158T64-2_C9S        7237.071         0.202        2541.646       8061.484       2040.626       2541.646         0.273          0.844       0.00589339   
     L20G01T34-15_G18T64-2_C9S        7903.629         0.191        2591.087        8687.1        2050.972       2591.087         0.29           0.781       0.00626407   
           L20G01T34-16S              1891.743         0.344        1419.577       2959.458       1551.911       1419.577         0.152          2.017       0.00327829   
    L20G01T34-16_G012T64-0_C9S        5460.522         0.233        1779.296       6360.997        1932.35       1779.296         0.233          0.804       0.00502382   
    L20G01T34-16_G012T64-2_C9S        5508.998         0.256        2344.303       6687.073       2300.928       2344.303         0.23           1.069       0.00497337   
    L20G01T34-16_G0134T64-0_C9S       3688.273         0.318        2342.729        5243.13       2444.744       2342.729         0.237          1.674       0.00511389   
    L20G01T34-16_G0135T64-1_C9S       3477.263         0.327        2204.322       5096.894        2476.5        2204.322         0.242          1.682       0.00522615   
    L20G01T34-16_G0137T64-1_C9S       3703.946         0.321        2305.563       5318.003       2514.107       2305.563         0.256          1.645       0.00552907   
    L20G01T34-16_G0138T64-2_C9S       4577.263         0.269        2631.677       5707.155        2100.17       2631.677         0.304          1.459       0.00657224   
    L20G01T34-16_G0145T64-0_C9S       3426.363         0.328        2412.072       5040.181       2460.088       2412.072         0.243          1.87        0.00524436   
    L20G01T34-16_G0158T64-3_C9S       5627.313         0.276        3347.832       7127.069       2716.949       3347.832         0.331          1.518        0.0071518   
    L20G01T34-16_G0178T64-2_C9S       5878.377         0.274        3536.646        7411.16       2797.049       3536.646         0.345          1.533       0.00745603   
    L20G01T34-16_G018T64-3_C9S        4897.629         0.271        2643.693       6133.415       2280.049       2643.693         0.277          1.372       0.00598096   
    L20G01T34-16_G025T64-3_C9S        4320.052         0.318        3101.309       6141.247       2863.514       3101.309         0.267          1.892       0.00576266   
    L20G01T34-16_G028T64-0_C9S        4822.913         0.324        2949.806       6995.608       3352.925       2949.806         0.271          1.62        0.00586102   
    L20G01T34-16_G028T64-1_C9S        2697.849         0.315        2101.767       3798.225       1746.629       2101.767         0.259          2.049       0.00559092   
     L20G01T34-16_G02T34-5_C6S        5118.517         0.307        3476.736       7030.958       3114.724       3476.736         0.283          1.776        0.0061162   
     L20G01T34-16_G02T34-6_C6S        4963.784         0.321        3466.763       7126.837       3369.241       3466.763         0.288          1.845       0.00622977   
    L20G01T34-16_G046T64-0_C9S        6653.115         0.228        2372.821       7688.561       2270.715       2372.821         0.293          0.876       0.00633475   
    L20G01T34-16_G048T64-0_C9S        8492.424         0.212        2771.084       9585.898       2578.947       2771.084         0.332          0.791       0.00717277   
    L20G01T34-16_G058T64-2_C9S        9193.794         0.195        3014.665       10152.965      2459.414       3014.665         0.347          0.784       0.00749229   
    L20G01T34-16_G058T64-6_C9S        4867.205         0.306        3101.662       6665.983        2939.18       3101.662         0.283          1.665       0.00612134   
    L20G01T34-16_G068T64-0_C9S        10300.682        0.241        3398.142       12162.034      3861.726       3398.142         0.354          0.819       0.00765087   
    L20G01T34-16_G068T64-3_C9S        4230.303         0.314        2715.927       5936.867       2717.458       2715.927         0.272          1.687       0.00587232   
     L20G01T34-16_G08T64-1_C9S        5488.244         0.332        4437.374       8191.555       4071.252       4437.374         0.355          2.154       0.00766184   
           L20G01T34-6S               2089.355         0.28         1277.429        2671.05       1038.742       1277.429         0.147          1.565       0.00318341   
     L20G01T34-6_G012T64-0_C9S        5890.979         0.217        2204.356       6696.413       1855.839       2204.356         0.215          0.911       0.00464154   
     L20G01T34-6_G012T64-2_C9S        5393.192         0.181        1562.497       5862.181       1295.549       1562.497         0.213          0.684       0.00459108   
    L20G01T34-6_G0156T64-1_C9S        2520.543         0.283        1755.732       3245.614       1281.044       1755.732         0.231          1.787       0.00499077   
    L20G01T34-6_G0167T64-4_C9S         2470.61         0.289        1715.322        3229.3        1312.613       1715.322         0.237          1.79        0.00511876   
     L20G01T34-6_G046T64-1_C9S         6323.32         0.224        2551.294       7262.504       2096.393       2551.294         0.281          0.988        0.0060661   
           L20G01T34-7S               2089.334         0.28         1276.002       2671.024       1038.731       1276.002         0.147          1.563       0.00318341   
     L20G01T34-7_G012T64-0_C9S        5935.884         0.19          1735.6        6516.761       1528.623        1735.6          0.227          0.696       0.00489264   
    L20G01T34-7_G0156T64-0_C9S        2521.471         0.283        1754.854       3246.809       1281.516       1754.854         0.231          1.786        0.0049908   
    L20G01T34-7_G0167T64-0_C9S        2469.799         0.289        1714.044        3228.24       1312.182       1714.044         0.237          1.789       0.00511876   
     L20G01T34-7_G046T64-0_C9S         6326.21         0.224        2551.177       7265.823       2097.351       2551.177         0.281          0.987       0.00606647   
           L20G01T34-8S               3529.247         0.366        3224.033       6112.035       3528.399       3224.033         0.266          2.496       0.00573919   
     L20G01T34-8_G012T34-4_C6S         5631.42         0.354        4436.031       9201.294       5042.195       4436.031         0.347          2.133       0.00749822   
     L20G01T34-8_G012T34-7_C6S        5621.176         0.354        4433.623       9184.556       5033.023       4433.623         0.347          2.136       0.00749822   
     L20G01T34-8_G012T64-2_C9S        10306.583        0.244        4085.043       12233.371      3948.337       4085.043         0.33           0.986       0.00713028   
     L20G01T34-8_G01T34-10_C6S        10794.404        0.314        6462.092       15149.018      6934.099       6462.092         0.43           1.573       0.00928134   
     L20G01T34-8_G01T34-15_C6S        5302.313         0.362        4776.947       8999.116       5106.081       4776.947         0.351          2.454       0.00757434   
     L20G01T34-8_G02T34-0_C6S         11908.132        0.296        5859.046       15854.448      6666.075       5859.046         0.431          1.275       0.00931616   
     L20G01T34-8_G02T34-1_C6S         11911.318        0.296        5858.455       15858.69       6667.858       5858.455         0.431          1.275       0.00931616   
     L20G01T34-8_G02T34-3_C6S         6614.432         0.335        4240.635       9984.332       5029.701       4240.635         0.354          1.712       0.00764397   
           L20G01T63-0S               6615.801        -0.069        1567.369        6675.26       -430.863       1567.369         0.245          0.441       0.00528812   
     L20G01T63-0_G012T34-4_C9S        9898.583         0.139        3136.389       10363.71       1673.119       3136.389         0.346          0.722       0.00746698   
     L20G01T63-0_G012T34-7_C9S        12380.326        0.268        4656.245       15403.022      5639.358       4656.245         0.338          0.954       0.00729639   
     L20G01T63-0_G013T34-0_C9S        12799.204        0.197        3748.599       14168.756      3476.021       3748.599         0.34           0.701        0.0073361   
     L20G01T63-0_G013T34-1_C9S        10018.39         0.155        3170.912       10622.422      1948.492       3170.912         0.347          0.731       0.00750212   
    L20G01T63-0_G015T34-15_C9S        10833.524        0.178        3383.275       11738.441      2541.901       3383.275         0.359          0.736       0.00775767   
     L20G01T63-0_G015T34-2_C9S        13543.806        0.228        4321.853       15651.673      4622.515       4321.853         0.353          0.784       0.00762054   
     L20G01T63-0_G015T34-6_C9S        9293.185         0.122        2922.819       9619.322       1336.626       2922.819         0.335          0.706       0.00723009   
     L20G01T63-0_G017T34-0_C9S        13822.556        0.238        4575.653       16236.462      5071.231       4575.653         0.359          0.82        0.00776329   
     L20G01T63-0_G017T34-1_C9S        8969.775         0.103        2765.757        9187.09       1054.928       2765.757         0.328          0.68        0.00709133   
     L20G01T63-0_G017T34-5_C9S        11253.032        0.183        3486.517       12257.943      2745.659       3486.517         0.364          0.733       0.00786895   
     L20G01T63-0_G01T34-0_C9S         13640.067        0.296        6112.822       18160.341      7635.598       6112.822         0.419          1.162       0.00905493   
     L20G01T63-0_G01T34-15_C9S        11288.689        0.286        4795.377       14643.908      5865.767       4795.377         0.356          1.093       0.00769109   
     L20G01T63-0_G023T34-1_C9S        10167.702        0.085        2127.724       10330.85        959.696       2127.724         0.329          0.454        0.0071004   
     L20G01T63-0_G025T34-1_C9S        10562.813        0.113         2295.68       10875.947      1385.549        2295.68         0.342          0.484       0.00738892   
     L20G01T63-0_G025T34-4_C9S        9388.189         0.04         1937.639       9419.588        392.483       1937.639         0.315          0.429       0.00681272   
     L20G01T63-0_G027T34-0_C9S        10611.998        0.116         2344.43       10945.208      1436.249        2344.43         0.349          0.493       0.00753342   
     L20G01T63-0_G027T34-2_C9S        9003.387         0.026        1879.236       9015.902        240.671       1879.236         0.309          0.428       0.00666874   
           L20G01T63-1S               7666.995         0.266        3585.915       9498.208        3442.13       3585.915         0.287          1.184        0.0061977   
     L20G01T63-1_G012T34-7_C9S        10508.882        0.263        4494.141       12937.26       4616.688       4494.141         0.352          1.08        0.00760448   
     L20G01T63-1_G013T34-0_C9S         9616.38         0.284        4443.755       12412.975      4923.582       4443.755         0.333          1.187       0.00718466   
     L20G01T63-1_G015T34-2_C9S        10201.671        0.283        4547.042       13136.331      5184.912       4547.042         0.345          1.144       0.00744845   
     L20G01T63-1_G017T34-0_C9S        10485.697        0.283        4607.063       13502.061      5329.265       4607.063         0.351          1.127       0.00758446   
     L20G01T63-1_G02T34-5_C9S         10784.182        0.257        5120.136       13116.093      4536.791       5120.136         0.392          1.194       0.00846268   
           L20G01T63-3S               7583.292         0.216        2583.367       8607.795       2371.535       2583.367         0.245          0.828       0.00529756   
     L20G01T63-3_G013T34-1_C9S        9993.336         0.246        3992.058       11904.196      3883.862       3992.058         0.348          0.995       0.00750945   
    L20G01T63-3_G015T34-15_C9S        10479.098        0.26         4296.988       12821.648      4504.903       4296.988         0.361          1.033       0.00779748   
     L20G01T63-3_G015T34-6_C9S        9382.935         0.238        3618.289       11021.526      3442.419       3618.289         0.334          0.955       0.00722118   
     L20G01T63-3_G017T34-1_C9S        9132.661         0.235         3447.09       10673.723      3278.856        3447.09         0.328          0.932        0.007077    
     L20G01T63-3_G017T34-5_C9S        10709.214        0.265        4438.523       13239.042       4773.26       4438.523         0.368          1.049       0.00794125   
     L20G01T63-3_G023T34-1_C9S        11460.676        0.241        4095.836       13531.641      4296.608       4095.836         0.355          0.887       0.00767007   
     L20G01T63-3_G025T34-1_C9S        11794.042        0.246        4395.487       14049.222      4583.698       4395.487         0.368          0.929       0.00795116   
     L20G01T63-3_G025T34-4_C9S        10904.507        0.232        3834.183       12682.117      3831.056       3834.183         0.342          0.866       0.00738527   
     L20G01T63-3_G027T34-0_C9S        11946.954        0.248        4567.285       14283.344      4710.465       4567.285         0.374          0.954       0.00808824   
     L20G01T63-3_G027T34-2_C9S        10547.953        0.227        3716.318       12170.558      3574.019       3716.318         0.335          0.865       0.00724225   
     L20G01T63-3_G02T34-1_C9S         15248.892        0.244        6069.273       18099.632       5841.68       6069.273         0.448          0.99        0.00967451   
     L20G01T63-3_G02T34-6_C9S         10010.901        0.228        4322.832       11568.93       3416.731       4322.832         0.359          1.061       0.00776292   
           L20G01T63-4S               7578.582         0.215        2583.163       8590.263       2352.747       2583.163         0.245          0.828       0.00529756   
     L20G01T63-4_G012T34-7_C9S        10243.691        0.24         4291.935       12073.829      3812.788       4291.935         0.355          1.039       0.00766982   
     L20G01T63-4_G013T34-0_C9S        9983.696         0.247        3991.875       11914.323      3908.151       3991.875         0.348          0.997       0.00750965   
    L20G01T63-4_G015T34-11_C9S        9382.512         0.237        3618.438       11002.42       3417.528       3618.438         0.334          0.954       0.00722118   
     L20G01T63-4_G015T34-2_C9S        10476.724        0.26         4296.248       12818.743      4503.883       4296.248         0.361          1.033       0.00779748   
     L20G01T63-4_G017T34-0_C9S        10702.548        0.265        4435.787       13230.801      4770.289       4435.787         0.368          1.049       0.00794125   
     L20G01T63-4_G017T34-4_C9S        9125.927         0.234        3446.362       10648.268      3252.865       3446.362         0.328          0.932        0.007077    
     L20G01T63-4_G023T34-2_C9S        11447.587        0.241        4095.068       13516.187      4291.701       4095.068         0.355          0.888       0.00767007   
     L20G01T63-4_G025T34-2_C9S        10886.219        0.232        3832.934       12660.848      3824.631       3832.934         0.342          0.868       0.00738527   
     L20G01T63-4_G025T34-5_C9S        11782.919        0.246        4396.699       14035.972      4579.375       4396.699         0.368          0.93        0.00795116   
     L20G01T63-4_G027T34-1_C9S        10537.606        0.227        3715.776       12158.619      3570.513       3715.776         0.335          0.865       0.00724225   
     L20G01T63-4_G027T34-3_C9S        11939.989        0.249        4561.547       14301.372      4741.733       4561.547         0.374          0.954       0.00808824   
     L20G01T63-4_G02T34-0_C9S         15250.614        0.244        6070.538       18101.676       5842.34       6070.538         0.448          0.99        0.00967451   
     L20G01T63-4_G02T34-3_C9S         10875.879        0.233         4146.27       12669.381      3848.717        4146.27         0.378          0.94        0.00817185   
     L20G01T63-4_G02T34-5_C9S         10000.502        0.228        4321.284       11556.913      3413.181       4321.284         0.359          1.061       0.00776292   
           L20G01T63-5S               8305.639         0.172        2317.743       8944.827       1858.104       2317.743         0.245          0.654       0.00528336   
     L20G01T63-5_G012T34-4_C9S        10934.12         0.228        4011.427       12635.833      3731.826       4011.427         0.33           0.901       0.00712126   
     L20G01T63-5_G012T34-7_C9S        10731.804        0.227        4074.661       12382.691      3636.314       4074.661         0.337          0.932       0.00727825   
     L20G01T63-5_G013T34-0_C9S        11295.607        0.223        3909.876       12953.716      3717.733       3909.876         0.34           0.847       0.00733643   
     L20G01T63-5_G015T34-2_C9S        11936.226        0.232        4158.796       13882.023      4193.528       4158.796         0.353          0.859       0.00761505   
     L20G01T63-5_G017T34-0_C9S        12274.094        0.239        4287.086       14442.165      4535.713       4287.086         0.359          0.866       0.00775604   
     L20G01T63-5_G023T34-1_C9S        12729.797        0.172        3303.766       13709.46       2847.859       3303.766         0.33           0.608       0.00712095   
     L20G01T63-5_G025T34-1_C9S        13275.778        0.183         3549.07       14461.323      3239.195        3549.07         0.342          0.633       0.00739652   
     L20G01T63-5_G027T34-0_C9S        13401.354        0.186        3629.672       14646.328      3346.704       3629.672         0.349          0.642       0.00753671   
           L20G01T63-6S               6612.749        -0.069        1568.109       6672.181       -430.665       1568.109         0.245          0.442       0.00528812   
     L20G01T63-6_G012T34-4_C9S        12372.579        0.268        4655.589       15393.383      5635.829       4655.589         0.338          0.954       0.00729639   
     L20G01T63-6_G013T34-0_C9S        10011.097        0.155        3169.667       10614.69       1947.073       3169.667         0.347          0.731       0.00750212   
     L20G01T63-6_G013T34-1_C9S        12800.479        0.197        3749.233       14170.168      3476.367       3749.233         0.34           0.701        0.0073361   
    L20G01T63-6_G015T34-11_C9S        9295.975         0.122        2924.129        9622.21       1337.027       2924.129         0.335          0.706       0.00723009   
    L20G01T63-6_G015T34-15_C9S        13543.168        0.228        4321.061       15650.935      4622.297       4321.061         0.353          0.784       0.00762054   
     L20G01T63-6_G015T34-2_C9S        10828.376        0.177        3384.234       11720.717      2520.737       3384.234         0.359          0.736       0.00775767   
     L20G01T63-6_G017T34-0_C9S        11250.696        0.183         3488.46       12255.399      2745.089        3488.46         0.364          0.734       0.00786895   
     L20G01T63-6_G017T34-4_C9S        8964.316         0.103        2764.232       9181.499       1054.286       2764.232         0.328          0.68        0.00709133   
     L20G01T63-6_G017T34-5_C9S        13816.099        0.237        4573.836       16201.474      5032.437       4573.836         0.359          0.819       0.00776329   
     L20G01T63-6_G01T34-10_C9S        13637.719        0.296        6112.786       18157.215      7634.284       6112.786         0.419          1.162       0.00905493   
