0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.39203786849975586,0.3920942351222038,0.391670144572854,0.391751874115318,0.3915900674412026,0.3914874471825267,0.39110477057316,0.3909467148071248,0.39053127496654116,0.38999636483941086,0.38985488501306303,0.38936162196358176,0.3891564462842755,0.38862291689208167,0.3882666327527808,0.3880912455988988,0.38809925451074156,0.3876589296011568,0.38728830465287156,0.3868561291315126,0.38661684974402877,0.38651653692277427,0.3866427097409422,0.38664596637139537,0.3863707273408505,0.3858264858270184,0.38567815134994893,0.3852617766913679,0.38471065562308443,0.3842833386984823,0.3840004339586685,0.3838574506871343,0.3829935190211552,0.3826153618369775,0.3822820017894668,0.38206017351672394,0.3816397206952083,0.3808652506392611,0.38082106101665314,0.3804590993001634,0.3802478202413366,0.37970843154383727,0.3790634008872844,0.37890687594780526,0.37837250838151315,0.3781538150608261,0.3779002293750379,0.3776869482362764
0.37620383501052856,0.3761762589216232,0.3763760168850422,0.37666115885227913,0.3765040540594607,0.37684484409330404,0.3764458883075536,0.3760654959932158,0.3758216055395633,0.3758455256178288,0.3759953774587902,0.3758142086563272,0.37539026568957906,0.3749952029098799,0.3747067923708999,0.37425209448695496,0.3738825226591259,0.3735252677925347,0.3734206434638821,0.3732285964214749,0.3729199672080824,0.3730205669125777,0.37301622881639185,0.3724680662298279,0.37186422289777527,0.37162440542678327,0.3712894543815183,0.370979856309106,0.3710389358937438,0.37059665342000236,0.37013463366861893,0.36978593845560115,0.3696249714535898,0.3691503099094137,0.3686306259945819,0.36820447323918337,0.367909007115066,0.367551284234479,0.3674102707114986,0.36720352612304813,0.36685769588003275,0.366529093074175,0.36654990324676406,0.3663996953649854,0.3661346414625007,0.36598843882405657,0.3657892919821312,0.3654950314144921
0.3607228398323059,0.3603857696056366,0.3604317504167557,0.36075368902087207,0.3605779430463909,0.360564597461149,0.3602686555314547,0.3602528720669013,0.36016461919679826,0.3604478079814499,0.36053795335708516,0.3604936831406507,0.36028380657744064,0.36016330462928686,0.3601831319443809,0.36028306001293714,0.36066461402351313,0.3607323885785134,0.360715884942339,0.3608300835188228,0.36054275858215473,0.3604697049302,0.36034335917334065,0.36016579434072266,0.3602145112212054,0.36010216194617495,0.3599562341204917,0.35984214042823054,0.3596690565391432,0.35988634989081303,0.35980329818673484,0.3598603065986452,0.35945030682981677,0.3594678575994137,0.3589560462476298,0.3586294988562077,0.35836722779084634,0.35802916101037385,0.35799548120148955,0.35751686032916685,0.3570439553210169,0.3567841221046029,0.35628897206922366,0.35591140482915434,0.35566612272847037,0.355183090070078,0.3546539068562088,0.35410941931855505
0.34234389662742615,0.34244967997074127,0.34288536086678506,0.34296825822442767,0.3432872025314718,0.34342962769037105,0.3434812153776222,0.3436724493036416,0.34380845841499763,0.3436987195004619,0.34377141882082984,0.3438477832540483,0.34394457067463596,0.34405425855659555,0.34399418121264336,0.34385305773617486,0.34374319438965695,0.3438308316329121,0.3437397195861786,0.3438701925941057,0.3439679591213027,0.3437649404939653,0.34365067791340836,0.3431388330045162,0.3429316090547718,0.3430213522566849,0.34263786992140804,0.34234103565089685,0.3421666503393565,0.34198916022198583,0.34189593554542785,0.3414563245868287,0.34088126042791417,0.3407350382044196,0.34072259324715193,0.3404954383276837,0.3402548187998722,0.33985276136064535,0.33949357278745174,0.33906280405542016,0.33845574594398065,0.3378816260895802,0.33731757832582693,0.33681182584529223,0.3362150544454341,0.3359506464802424,0.33526815374325114,0.3345013676052181
0.3274502456188202,0.3275336891412735,0.32725912794470785,0.3272572605982423,0.3272569752451032,0.32737296599948773,0.32717865049704065,0.32676743689051213,0.3265029133531192,0.32621895860772354,0.32597649158620806,0.3256872525662658,0.3252976039357934,0.3249087129376884,0.3247755646333524,0.32457728441994954,0.32419632815936694,0.3238971312486978,0.3233971119584301,0.32320775187299405,0.3231993602362421,0.32298835687982924,0.3224546034583498,0.3225645143267112,0.3218899222764141,0.32131987163674114,0.32098151427297505,0.3206630207369653,0.320043218076868,0.3199794494545568,0.31956794840736225,0.3191599963457473,0.3192891888254417,0.31887127179025176,0.31893019484691454,0.3187467831060489,0.3186495988369922,0.3183484682799273,0.3183947288883575,0.3181567912000622,0.31805312916271833,0.31775967151325246,0.31735700743279094,0.31703159419732463,0.3166167040431034,0.31613768436266526,0.3161436829255608,0.3161474876227237
0.3079392910003662,0.3080683887004852,0.3085152822732925,0.30829422941803925,0.308484356676042,0.30855798872388895,0.3084423854398094,0.3081835685893887,0.3077660610068584,0.30744933628035653,0.30728895232919273,0.3069721830641354,0.3066209370014437,0.30656884495531517,0.306354574510547,0.3063888624724128,0.3062436458116332,0.3061229708605291,0.30584962185945286,0.30557880318055414,0.30515303651586545,0.3052273056714793,0.30528962847775293,0.3049670748445071,0.30488028306822407,0.30484281748639946,0.30450485082072054,0.3043383641543183,0.30395399921408134,0.30391597920266084,0.3038055928044212,0.30388936101576264,0.30384633108200176,0.3039383337498751,0.30372364206323965,0.30383551358232347,0.30351672696170184,0.30319043865543727,0.3030397537072998,0.3024391835515178,0.30187323891175316,0.30142082316577334,0.30282589610174204,0.30348397319482917,0.30376361830749904,0.3040844169510688,0.30419785667366,0.3045873442735364
0.3099355101585388,0.3093971610069275,0.3092348650097847,0.3089770402759313,0.30861141482368104,0.30812312801089126,0.30775514898137174,0.30773591423595076,0.30729473435219046,0.3068419815418037,0.30675585818798007,0.3062752993393454,0.30570244400839874,0.3056009687849266,0.3052413830136223,0.3047839766270136,0.3043102579563761,0.3039382253475397,0.30328419324438166,0.3033366709038255,0.3027174118787453,0.30207540456939586,0.3012297895676335,0.30079639899433835,0.3001275718243532,0.29949362099469024,0.3005323878853053,0.3030242501032455,0.30464047684426093,0.3060621889377359,0.3075576740848509,0.3084350230723732,0.30916511886404036,0.3094291645232019,0.3096333315020818,0.30997655357358034,0.30994774338767245,0.31003395483202784,0.3100375709637174,0.30968242176562155,0.309405571955245,0.3088773641992719,0.30862304382608885,0.3083667335155827,0.30778019461841,0.30733819844444676,0.3069077758989143,0.30656262611859414
0.2975175380706787,0.29751274436712266,0.2974053216725588,0.29744974405691027,0.2975279629187658,0.2973940002877544,0.29723663246244975,0.297023871638678,0.2963278766904149,0.29619698997459604,0.29606635483419597,0.2954707444379719,0.295192229811002,0.2948038331274854,0.2944487978045576,0.29396202430856344,0.29326364003067723,0.2929006062182112,0.2925550982475983,0.29238340386397355,0.29225773187691345,0.2919160926700001,0.2916494100433933,0.2913199926103383,0.29090269321709555,0.2905889349061668,0.2900655813052752,0.28992486096250747,0.2891886139113341,0.28883653571096085,0.2882808700739609,0.2881376254322433,0.28793975237748903,0.2881230070944109,0.2879393132545257,0.2877082452592074,0.2874460641688087,0.2873330725171843,0.2871610072544957,0.2869262491590935,0.28659085186131794,0.2865584980867068,0.28641763496902306,0.286653950910582,0.28758987868405694,0.28799232026287364,0.2887134385241173,0.28893651272122534
0.3064305782318115,0.3054876089096069,0.3053781521320343,0.3047172760367393,0.30449296719133845,0.3040424163340031,0.30379606350646154,0.3033701982216681,0.30293751218028986,0.3025737820585839,0.30239346102816445,0.30216328305150525,0.3017995958729405,0.301550576581918,0.30092820229097667,0.3006249623186016,0.3005458194864087,0.30039146690663476,0.29978355160993275,0.2994273068712139,0.29883401384906816,0.29846677235175173,0.29808839757083405,0.2969695470620852,0.29636147765270654,0.2957023530260145,0.2947719967963942,0.2944866545769091,0.29385747178235544,0.29353408446557266,0.2931854129743039,0.29270761170644427,0.29204061687713784,0.29142452535718305,0.29071961636151017,0.2902250697718549,0.28984450399688516,0.2892643649858341,0.2888562557605902,0.28840179628457624,0.2877822634280691,0.2875742694602332,0.28712151962743454,0.28661897721206087,0.2858886266271193,0.28563948743481665,0.28482066600811745,0.28459413904773845
0.2781080901622772,0.27815878242254255,0.27786378420889374,0.27793917446956035,0.27823050836864854,0.27812577902412966,0.2778575409271293,0.2778914128121807,0.2777147274869899,0.27777009880297465,0.2777921213901582,0.27790537044273966,0.2778713572683314,0.27765604061178967,0.27758719764329964,0.27751032143899873,0.2771765842891298,0.2765014427019888,0.27653288138489396,0.2764064483637755,0.2763531627412028,0.2764018710501609,0.27611660800826915,0.2761792451176023,0.27575961247397723,0.27571968456653356,0.27563475181182445,0.2750808316374243,0.2748866098134915,0.274721042926981,0.2744856141856117,0.2743788892734311,0.27420770207771156,0.27387326385321287,0.273579235915889,0.2732922054750941,0.27316479797681775,0.27315534223859084,0.2728893723712101,0.27281157208427265,0.27234223714766154,0.27207509646547223,0.2718974920237637,0.27178573494338465,0.2715142596853206,0.2712217338520098,0.2710549179967163,0.2707405142032228
0.2749611735343933,0.27471039444208145,0.2748776342719793,0.27452688196673986,0.27403557638730847,0.2736171918450388,0.273072073903845,0.2727575903582652,0.2727027704492882,0.27230015512971995,0.2721198659224855,0.2720567110210031,0.27195016412714135,0.27188041285018183,0.2714318628268744,0.27122693463160996,0.27094218724762087,0.27044772768124886,0.2702917335520158,0.2703723568901888,0.2700801348910925,0.2700292600606766,0.2699788547301434,0.26963971752990634,0.2697401475321837,0.2693702225725858,0.26943155304580513,0.2694560375530531,0.26927441133887164,0.26904790486036795,0.2685940696883411,0.26833821459450324,0.2681517364347587,0.26799165891372956,0.26765259208704634,0.267383459680322,0.2668391126388222,0.2665383403593515,0.2662983577290678,0.2661304214395611,0.26566947915729405,0.2651970207457512,0.26487509993478964,0.264855864727269,0.264680904080055,0.26472800307780775,0.2643153917456146,0.26450076243095116
0.2659233808517456,0.2660436525940895,0.26594777606427666,0.2656325024105608,0.2657729298522695,0.26580025008500546,0.26610468614719196,0.26609112520208744,0.26560915374985583,0.2655893273256191,0.2654613859203328,0.26551299605861567,0.26537957885255914,0.2652659932123718,0.2648849962532264,0.26450873508659556,0.2642885654159106,0.26386068349464054,0.26410069297864186,0.2638601617967928,0.2638531003503056,0.264006221831108,0.2639989145728465,0.2637419535444071,0.26387517969206925,0.26336609824872176,0.2630511624530688,0.26272349583804094,0.2623910052211534,0.2625453095137952,0.26232295329122585,0.2622287724416593,0.26168640815229044,0.26166489715238694,0.26127009088910885,0.260937554343158,0.260732597180638,0.2606813175131993,0.2605446477251858,0.2609519059004118,0.2610938260768496,0.26105282548307485,0.2608959828920876,0.2605526817194948,0.26035373148666946,0.2605503603863693,0.2606238151386954,0.26073671515343577
0.25124794244766235,0.2512503072619438,0.25178887791931626,0.2522383881621062,0.25233892056960605,0.2524676127328257,0.2529126413602721,0.25318369791330264,0.2534424563164542,0.25392609039140523,0.25410164583954353,0.25454095383258146,0.2544669500071099,0.2546758628412461,0.2548391051787294,0.25501409186057733,0.2551168279099053,0.255317164702734,0.2553495487385438,0.25557729053226846,0.25580772385340284,0.2558980042147068,0.25603599018723333,0.25604041848110193,0.2560224628632335,0.2560685621078625,0.25622768988778427,0.25617227008980237,0.25614668626079595,0.2559861805395797,0.2564859641630142,0.2564603522804136,0.2564440422870136,0.25645889102782266,0.25642352845665994,0.2563510643350812,0.2562611203950987,0.25623240386289636,0.2559740627716001,0.2558782761955773,0.2557234498243818,0.2559582010668739,0.2555993966732535,0.25584851491952015,0.2558490787851698,0.2557761055392516,0.25585781614525793,0.2562823015105376
0.25720280408859253,0.2572773978114128,0.25737530447542667,0.25768992736563084,0.2571199853012338,0.2570314216464665,0.2569046107388944,0.25702312818016015,0.2572012803882672,0.2571276882125733,0.25671100401799957,0.2565017366878691,0.2565900095551091,0.25629165548448096,0.25616253554270774,0.2560500192887962,0.2559404928321651,0.2556054299963773,0.2559183141190407,0.25604151741352354,0.2558412134935691,0.25568105491754634,0.2555853275171852,0.2556212937162657,0.255401271637283,0.25519820963661083,0.2554511434788922,0.2555007464297263,0.25562637153042017,0.2557023798190954,0.2558881181503566,0.25571630558609665,0.2553413560308786,0.25525145707546504,0.25515466113008944,0.25519703000944843,0.25505307378027725,0.2551645597673574,0.25526940155170985,0.25490856132641926,0.2548908855880173,0.25483603756096246,0.25473998543066745,0.2546541167161943,0.25457172038346304,0.25480202754418335,0.25461328152891266,0.2544652354505902
0.2550993263721466,0.25495938807725904,0.25485621623694893,0.25470085437968365,0.25475523989479976,0.2543790453675109,0.25415538656737224,0.2537102305653147,0.2535062177553107,0.2536385040874891,0.2532220509972008,0.25311100144779086,0.2527442467869881,0.25284926325365753,0.25273277728528387,0.25262601524921335,0.25257371895328634,0.25242892038002307,0.25202082221325195,0.25207284583037254,0.2520262779664586,0.25193563180943435,0.25197132154197593,0.2517071953683748,0.2512027240501018,0.25134637463796766,0.25166992528511284,0.2514258474023098,0.25136572196239293,0.25100549901968594,0.2508536957519654,0.2502578917817805,0.249770290155481,0.24962394776374813,0.24936939080863374,0.24937935109231588,0.2492605441662573,0.2494764337102828,0.2493322857918585,0.24947267972103082,0.24944631574092066,0.24934924743235973,0.24955004897294267,0.24920295004297227,0.24895827082829158,0.24896430599326547,0.24909088111175023,0.24920953006983076
0.247359499335289,0.24718661606311798,0.2469725914299488,0.2477317727729678,0.24790332399494944,0.24801173705412072,0.24804962256178723,0.24778935412262074,0.24755943213611326,0.24750974923346444,0.24765781007682583,0.2479422029887789,0.2480603397074735,0.24811287777366497,0.2480296925098215,0.24792749892880403,0.24803383748381722,0.24816619029260592,0.2482445703157392,0.2479907676973121,0.24773741986635006,0.24751388470300578,0.24759995557834819,0.24760095414590447,0.24751966551162827,0.24713855298814302,0.24718609324926405,0.24716433836263968,0.24721368432621582,0.24699629164289832,0.24737502511068016,0.2471101838542783,0.24710115917365508,0.24709197030910568,0.24711795463290095,0.24698625577906733,0.2469325534477727,0.24682128636798775,0.24703585851513782,0.24724245876975126,0.24724037741980853,0.24716383025640057,0.24749176616782065,0.24771067221510815,0.2475853349623182,0.24753334885480438,0.2473788909848562,0.2473506314157674
0.24717646837234497,0.24700720533728598,0.24721148017793892,0.24696940738521514,0.24714949807161463,0.24705185742778235,0.24696585053227862,0.24696663904509342,0.24694582466190382,0.2468537297021355,0.24658749484642897,0.24650242660883392,0.24622632163486044,0.2460675082389027,0.24590853002611143,0.24575845663345033,0.2456056192653017,0.24561825462975154,0.2454642853673115,0.245361519998215,0.24518815700074756,0.24512590018578057,0.24530604278330304,0.24513728052894357,0.24511133729412235,0.24474446519259982,0.24437001761637284,0.24430942407250447,0.24429459524601738,0.24421474829144812,0.24418088217661937,0.2443379325080102,0.244433216431516,0.24453227973961703,0.24469175457094786,0.24487004869359674,0.24483585813163763,0.24471048549406818,0.2443918825071398,0.24467438199493055,0.24482077783797307,0.24463596150409594,0.24447121689592644,0.24442307970306376,0.24432068397911433,0.24433443808353383,0.24442908685015258,0.24488614245828277
0.245169997215271,0.24528853967785835,0.24536112006753683,0.24517396294511853,0.24520742638176304,0.24537223335208833,0.2454794018794817,0.2454510525726513,0.24547964171271264,0.2452387607983321,0.24513101821611238,0.24499229722416815,0.24504568230645452,0.24512378870407506,0.24514184816690063,0.24504153954795185,0.24518839767993114,0.2451119459057807,0.24504003644642341,0.2447648503842379,0.2445989713608527,0.24456826967620238,0.2441814685016097,0.2439184600553672,0.24389473385807597,0.24390300808188206,0.24359595341429155,0.24378995780942628,0.2437491963362485,0.24392867585549755,0.24418887223306798,0.244107431563023,0.24376316301293086,0.24369128208014929,0.24366368877511108,0.24354636869072752,0.24349412735479914,0.2435981931325689,0.2437170842722108,0.2433996540271538,0.2435975546504192,0.24357862856208046,0.24344136349268578,0.2432151747774326,0.2433158618588925,0.24368732017881636,0.2435126366761984,0.24337973886929734
0.24169860780239105,0.24160437881946562,0.24161019071936604,0.24191820187121627,0.24212426205091175,0.24244324735434722,0.2424318562254337,0.2427779323647197,0.242800625160365,0.24272261375713072,0.24314069200358127,0.24327229784291252,0.24313762222770055,0.24285207081130183,0.2430304976192761,0.2430141975276933,0.24298332773681505,0.24310042397066176,0.2428902890691162,0.24282566543306416,0.24270849346211779,0.24265007995701496,0.24236108220596939,0.24244260876507398,0.242323007530712,0.2421372580323674,0.24194925431453732,0.2420143801355498,0.24201092968036034,0.24196172711418898,0.24181970441647854,0.2419768687098529,0.24176069326289898,0.24190556050076073,0.24183177042700138,0.24198823158206959,0.2419883021220495,0.24211242577231756,0.24211503358440586,0.24222647351194557,0.24208535767655254,0.24190353419589644,0.2417280302732911,0.24146980320167938,0.24131931027784725,0.24154208057089685,0.24167523389375045,0.2415644039715334
0.2429390698671341,0.24292812794446944,0.2428261587768793,0.24278167906031012,0.24264180135224012,0.2425758460950758,0.24230980041646066,0.2423441666351949,0.24237125193951875,0.24234567008499733,0.24211015528420815,0.2418351010946552,0.24167102671113747,0.24149739684288482,0.241420296773747,0.2413374352436896,0.24126114269917748,0.2412406117199288,0.24086331997856547,0.24082024162826732,0.2405668400479049,0.24053420996815522,0.24053052447580328,0.24021916377768793,0.24048037353967214,0.24036929008984423,0.24015730319164855,0.2401177042509668,0.23990872786405434,0.23974868925079318,0.23966270643553517,0.2393311973430446,0.23902084432212956,0.2391064594393971,0.23929551504012964,0.23942970955231954,0.23954033292995106,0.23990308409713607,0.24016865673158322,0.2402473075029161,0.24023725079447636,0.24021439987026727,0.24048241551441868,0.24063510643379663,0.24068046658823822,0.24088945410758691,0.24092486625914686,0.2406588424712883
0.23545947670936584,0.2357958436012268,0.23607379257678984,0.2362493341863155,0.23663693466931576,0.23642274994842702,0.23677837348215647,0.23671265365105096,0.23666611562520426,0.23663806033961626,0.23724172693680742,0.23740640504242447,0.23736122610099508,0.23756079344780268,0.23763162389784523,0.23755309378723297,0.23755783365010213,0.23810309816943648,0.23803629594117096,0.23851549388186338,0.23854728041246923,0.23848546741652113,0.23858352316752313,0.2383411220974572,0.23799691276287088,0.2378547009598046,0.23789372428579011,0.23819017723308736,0.2381943680281579,0.2384386498792353,0.2384502609183603,0.23832918888625532,0.23855731737595973,0.23879046424610484,0.23890277668996565,0.2388368823022218,0.2387412206824663,0.23903654671423044,0.23871575294809325,0.23845732360018237,0.2384894288230568,0.23853990379136783,0.23895014470819514,0.2391287032634386,0.23939397028852008,0.23950601853112458,0.2394169246188906,0.2399674302618207
0.24432416260242462,0.2441979922354221,0.2435201236233115,0.24313337899185714,0.24290378051092845,0.24262626294529527,0.24230283183876958,0.24197744278980365,0.2419070487363082,0.24159280691403096,0.24128163131242045,0.2410171728189468,0.24071021957326885,0.2408668841319532,0.24066271291448554,0.2405937814311205,0.24067102580430286,0.24086010876997377,0.24042080146589737,0.24052414111686662,0.24024076806280284,0.24053644209538502,0.24002842024925222,0.23983950734302129,0.23964281582987793,0.23947172059564453,0.23922586251548159,0.23904337032426062,0.2387026373704198,0.23874098563710122,0.23870713218344553,0.23881429576951899,0.2387696920521528,0.2388756104065077,0.2386874669656596,0.23829231442731313,0.23824449174240833,0.23796921797597234,0.23783716769619417,0.23764485767507007,0.23761899489633517,0.23744288268236977,0.2375941129865371,0.23743873335172896,0.23747094916689054,0.2375857874752906,0.2370913399012621,0.23705585167945908
